Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013326,-,-,-,29.69,-82.34,-5,56,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI
2015,1,6,21,0,0,0
2015,1,6,21,30,0,0
2015,1,6,22,0,0,0
2015,1,6,22,30,0,0
2015,1,6,23,0,0,0
2015,1,6,23,30,0,0
2015,1,7,0,0,0,0
2015,1,7,0,30,0,0
2015,1,7,1,0,0,0
2015,1,7,1,30,0,0
2015,1,7,2,0,0,0
2015,1,7,2,30,0,0
2015,1,7,3,0,0,0
2015,1,7,3,30,0,0
2015,1,7,4,0,0,0
2015,1,7,4,30,0,0
2015,1,7,5,0,0,0
2015,1,7,5,30,0,0
2015,1,7,6,0,0,0
2015,1,7,6,30,0,0
2015,1,7,7,0,0,0
2015,1,7,7,30,0,0
2015,1,7,8,0,28,491
2015,1,7,8,30,42,675
2015,1,7,9,0,51,784
2015,1,7,9,30,58,852
2015,1,7,10,0,63,897
2015,1,7,10,30,67,928
2015,1,7,11,0,71,946
2015,1,7,11,30,73,959
2015,1,7,12,0,77,961
2015,1,7,12,30,78,963
2015,1,7,13,0,78,958
2015,1,7,13,30,77,950
2015,1,7,14,0,78,928
2015,1,7,14,30,75,906
2015,1,7,15,0,78,786
2015,1,7,15,30,67,829
2015,1,7,16,0,60,764
2015,1,7,16,30,51,667
2015,1,7,17,0,37,506
2015,1,7,17,30,16,226
2015,1,7,18,0,0,0
2015,1,7,18,30,0,0
2015,1,7,19,0,0,0
2015,1,7,19,30,0,0
2015,1,7,20,0,0,0
2015,1,7,20,30,0,0
2015,1,7,21,0,0,0
2015,1,7,21,30,0,0
2015,1,7,22,0,0,0
2015,1,7,22,30,0,0
2015,1,7,23,0,0,0
2015,1,7,23,30,0,0
2015,1,8,0,0,0,0
2015,1,8,0,30,0,0
2015,1,8,1,0,0,0
2015,1,8,1,30,0,0
2015,1,8,2,0,0,0
2015,1,8,2,30,0,0
2015,1,8,3,0,0,0
2015,1,8,3,30,0,0
2015,1,8,4,0,0,0
2015,1,8,4,30,0,0
2015,1,8,5,0,0,0
2015,1,8,5,30,0,0
2015,1,8,6,0,0,0
2015,1,8,6,30,0,0
2015,1,8,7,0,0,0
2015,1,8,7,30,0,0
2015,1,8,8,0,30,517
2015,1,8,8,30,45,703
2015,1,8,9,0,58,789
2015,1,8,9,30,66,857
2015,1,8,10,0,74,894
2015,1,8,10,30,78,925
2015,1,8,11,0,92,917
2015,1,8,11,30,273,132
2015,1,8,12,0,287,135
2015,1,8,12,30,296,128
2015,1,8,13,0,251,429
2015,1,8,13,30,231,444
2015,1,8,14,0,115,853
2015,1,8,14,30,111,826
2015,1,8,15,0,113,763
2015,1,8,15,30,169,182
2015,1,8,16,0,93,625
2015,1,8,16,30,77,511
2015,1,8,17,0,53,344
2015,1,8,17,30,20,85
2015,1,8,18,0,0,0
2015,1,8,18,30,0,0
2015,1,8,19,0,0,0
2015,1,8,19,30,0,0
2015,1,8,20,0,0,0
2015,1,8,20,30,0,0
2015,1,8,21,0,0,0
2015,1,8,21,30,0,0
2015,1,8,22,0,0,0
2015,1,8,22,30,0,0
2015,1,8,23,0,0,0
2015,1,8,23,30,0,0
2015,1,9,0,0,0,0
2015,1,9,0,30,0,0
2015,1,9,1,0,0,0
2015,1,9,1,30,0,0
2015,1,9,2,0,0,0
2015,1,9,2,30,0,0
2015,1,9,3,0,0,0
2015,1,9,3,30,0,0
2015,1,9,4,0,0,0
2015,1,9,4,30,0,0
2015,1,9,5,0,0,0
2015,1,9,5,30,0,0
2015,1,9,6,0,0,0
2015,1,9,6,30,0,0
2015,1,9,7,0,0,0
2015,1,9,7,30,0,0
2015,1,9,8,0,2,0
2015,1,9,8,30,49,0
2015,1,9,9,0,115,111
2015,1,9,9,30,146,264
2015,1,9,10,0,179,44
2015,1,9,10,30,225,129
2015,1,9,11,0,214,414
2015,1,9,11,30,236,407
2015,1,9,12,0,113,840
2015,1,9,12,30,114,845
2015,1,9,13,0,209,538
2015,1,9,13,30,159,663
2015,1,9,14,0,155,636
2015,1,9,14,30,145,612
2015,1,9,15,0,189,323
2015,1,9,15,30,88,724
2015,1,9,16,0,125,250
2015,1,9,16,30,84,3
2015,1,9,17,0,45,0
2015,1,9,17,30,11,0
2015,1,9,18,0,0,0
2015,1,9,18,30,0,0
2015,1,9,19,0,0,0
2015,1,9,19,30,0,0
2015,1,9,20,0,0,0
2015,1,9,20,30,0,0
2015,1,9,21,0,0,0
2015,1,9,21,30,0,0
2015,1,9,22,0,0,0
2015,1,9,22,30,0,0
2015,1,9,23,0,0,0
2015,1,9,23,30,0,0
2015,1,10,0,0,0,0
2015,1,10,0,30,0,0
2015,1,10,1,0,0,0
2015,1,10,1,30,0,0
2015,1,10,2,0,0,0
2015,1,10,2,30,0,0
2015,1,10,3,0,0,0
2015,1,10,3,30,0,0
2015,1,10,4,0,0,0
2015,1,10,4,30,0,0
2015,1,10,5,0,0,0
2015,1,10,5,30,0,0
2015,1,10,6,0,0,0
2015,1,10,6,30,0,0
2015,1,10,7,0,0,0
2015,1,10,7,30,0,0
2015,1,10,8,0,30,403
2015,1,10,8,30,46,590
2015,1,10,9,0,56,705
2015,1,10,9,30,64,778
2015,1,10,10,0,69,829
2015,1,10,10,30,74,864
2015,1,10,11,0,78,884
2015,1,10,11,30,80,900
2015,1,10,12,0,84,903
2015,1,10,12,30,85,906
2015,1,10,13,0,90,890
2015,1,10,13,30,89,882
2015,1,10,14,0,89,861
2015,1,10,14,30,86,838
2015,1,10,15,0,84,797
2015,1,10,15,30,78,751
2015,1,10,16,0,72,672
2015,1,10,16,30,60,574
2015,1,10,17,0,45,407
2015,1,10,17,30,19,158
2015,1,10,18,0,0,0
2015,1,10,18,30,0,0
2015,1,10,19,0,0,0
2015,1,10,19,30,0,0
2015,1,10,20,0,0,0
2015,1,10,20,30,0,0
2015,1,10,21,0,0,0
2015,1,10,21,30,0,0
2015,1,10,22,0,0,0
2015,1,10,22,30,0,0
2015,1,10,23,0,0,0
2015,1,10,23,30,0,0
2015,1,11,0,0,0,0
2015,1,11,0,30,0,0
2015,1,11,1,0,0,0
2015,1,11,1,30,0,0
2015,1,11,2,0,0,0
2015,1,11,2,30,0,0
2015,1,11,3,0,0,0
2015,1,11,3,30,0,0
2015,1,11,4,0,0,0
2015,1,11,4,30,0,0
2015,1,11,5,0,0,0
2015,1,11,5,30,0,0
2015,1,11,6,0,0,0
2015,1,11,6,30,0,0
2015,1,11,7,0,0,0
2015,1,11,7,30,0,0
2015,1,11,8,0,31,0
2015,1,11,8,30,73,165
2015,1,11,9,0,109,25
2015,1,11,9,30,139,18
2015,1,11,10,0,109,0
2015,1,11,10,30,155,0
2015,1,11,11,0,210,20
2015,1,11,11,30,202,9
2015,1,11,12,0,280,80
2015,1,11,12,30,279,64
2015,1,11,13,0,250,423
2015,1,11,13,30,282,213
2015,1,11,14,0,213,17
2015,1,11,14,30,220,43
2015,1,11,15,0,102,0
2015,1,11,15,30,132,0
2015,1,11,16,0,101,0
2015,1,11,16,30,91,213
2015,1,11,17,0,57,116
2015,1,11,17,30,19,0
2015,1,11,18,0,0,0
2015,1,11,18,30,0,0
2015,1,11,19,0,0,0
2015,1,11,19,30,0,0
2015,1,11,20,0,0,0
2015,1,11,20,30,0,0
2015,1,11,21,0,0,0
2015,1,11,21,30,0,0
2015,1,11,22,0,0,0
2015,1,11,22,30,0,0
2015,1,11,23,0,0,0
2015,1,11,23,30,0,0
2015,1,12,0,0,0,0
2015,1,12,0,30,0,0
2015,1,12,1,0,0,0
2015,1,12,1,30,0,0
2015,1,12,2,0,0,0
2015,1,12,2,30,0,0
2015,1,12,3,0,0,0
2015,1,12,3,30,0,0
2015,1,12,4,0,0,0
2015,1,12,4,30,0,0
2015,1,12,5,0,0,0
2015,1,12,5,30,0,0
2015,1,12,6,0,0,0
2015,1,12,6,30,0,0
2015,1,12,7,0,0,0
2015,1,12,7,30,0,0
2015,1,12,8,0,13,0
2015,1,12,8,30,33,0
2015,1,12,9,0,99,0
2015,1,12,9,30,134,9
2015,1,12,10,0,55,0
2015,1,12,10,30,168,3
2015,1,12,11,0,145,0
2015,1,12,11,30,240,32
2015,1,12,12,0,158,0
2015,1,12,12,30,87,0
2015,1,12,13,0,46,0
2015,1,12,13,30,106,0
2015,1,12,14,0,43,0
2015,1,12,14,30,43,0
2015,1,12,15,0,71,0
2015,1,12,15,30,43,0
2015,1,12,16,0,57,0
2015,1,12,16,30,72,0
2015,1,12,17,0,38,0
2015,1,12,17,30,10,0
2015,1,12,18,0,0,0
2015,1,12,18,30,0,0
2015,1,12,19,0,0,0
2015,1,12,19,30,0,0
2015,1,12,20,0,0,0
2015,1,12,20,30,0,0
2015,1,12,21,0,0,0
2015,1,12,21,30,0,0
2015,1,12,22,0,0,0
2015,1,12,22,30,0,0
2015,1,12,23,0,0,0
2015,1,12,23,30,0,0
2015,1,13,0,0,0,0
2015,1,13,0,30,0,0
2015,1,13,1,0,0,0
2015,1,13,1,30,0,0
2015,1,13,2,0,0,0
2015,1,13,2,30,0,0
2015,1,13,3,0,0,0
2015,1,13,3,30,0,0
2015,1,13,4,0,0,0
2015,1,13,4,30,0,0
2015,1,13,5,0,0,0
2015,1,13,5,30,0,0
2015,1,13,6,0,0,0
2015,1,13,6,30,0,0
2015,1,13,7,0,0,0
2015,1,13,7,30,0,0
2015,1,13,8,0,30,369
2015,1,13,8,30,29,0
2015,1,13,9,0,61,0
2015,1,13,9,30,107,0
2015,1,13,10,0,64,0
2015,1,13,10,30,169,4
2015,1,13,11,0,159,0
2015,1,13,11,30,224,19
2015,1,13,12,0,270,55
2015,1,13,12,30,257,33
2015,1,13,13,0,245,25
2015,1,13,13,30,271,65
2015,1,13,14,0,221,22
2015,1,13,14,30,229,55
2015,1,13,15,0,201,53
2015,1,13,15,30,131,0
2015,1,13,16,0,107,0
2015,1,13,16,30,94,33
2015,1,13,17,0,54,4
2015,1,13,17,30,14,0
2015,1,13,18,0,0,0
2015,1,13,18,30,0,0
2015,1,13,19,0,0,0
2015,1,13,19,30,0,0
2015,1,13,20,0,0,0
2015,1,13,20,30,0,0
2015,1,13,21,0,0,0
2015,1,13,21,30,0,0
2015,1,13,22,0,0,0
2015,1,13,22,30,0,0
2015,1,13,23,0,0,0
2015,1,13,23,30,0,0
2015,1,14,0,0,0,0
2015,1,14,0,30,0,0
2015,1,14,1,0,0,0
2015,1,14,1,30,0,0
2015,1,14,2,0,0,0
2015,1,14,2,30,0,0
2015,1,14,3,0,0,0
2015,1,14,3,30,0,0
2015,1,14,4,0,0,0
2015,1,14,4,30,0,0
2015,1,14,5,0,0,0
2015,1,14,5,30,0,0
2015,1,14,6,0,0,0
2015,1,14,6,30,0,0
2015,1,14,7,0,0,0
2015,1,14,7,30,0,0
2015,1,14,8,0,2,0
2015,1,14,8,30,6,0
2015,1,14,9,0,29,0
2015,1,14,9,30,60,0
2015,1,14,10,0,119,0
2015,1,14,10,30,148,0
2015,1,14,11,0,193,9
2015,1,14,11,30,193,6
2015,1,14,12,0,230,18
2015,1,14,12,30,192,4
2015,1,14,13,0,237,20
2015,1,14,13,30,209,10
2015,1,14,14,0,189,5
2015,1,14,14,30,204,20
2015,1,14,15,0,181,18
2015,1,14,15,30,176,83
2015,1,14,16,0,122,9
2015,1,14,16,30,30,0
2015,1,14,17,0,16,0
2015,1,14,17,30,4,0
2015,1,14,18,0,0,0
2015,1,14,18,30,0,0
2015,1,14,19,0,0,0
2015,1,14,19,30,0,0
2015,1,14,20,0,0,0
2015,1,14,20,30,0,0
2015,1,14,21,0,0,0
2015,1,14,21,30,0,0
2015,1,14,22,0,0,0
2015,1,14,22,30,0,0
2015,1,14,23,0,0,0
2015,1,14,23,30,0,0
2015,1,15,0,0,0,0
2015,1,15,0,30,0,0
2015,1,15,1,0,0,0
2015,1,15,1,30,0,0
2015,1,15,2,0,0,0
2015,1,15,2,30,0,0
2015,1,15,3,0,0,0
2015,1,15,3,30,0,0
2015,1,15,4,0,0,0
2015,1,15,4,30,0,0
2015,1,15,5,0,0,0
2015,1,15,5,30,0,0
2015,1,15,6,0,0,0
2015,1,15,6,30,0,0
2015,1,15,7,0,0,0
2015,1,15,7,30,0,0
2015,1,15,8,0,8,0
2015,1,15,8,30,18,0
2015,1,15,9,0,8,0
2015,1,15,9,30,49,0
2015,1,15,10,0,86,0
2015,1,15,10,30,101,0
2015,1,15,11,0,84,0
2015,1,15,11,30,128,0
2015,1,15,12,0,105,0
2015,1,15,12,30,92,0
2015,1,15,13,0,113,0
2015,1,15,13,30,116,0
2015,1,15,14,0,103,0
2015,1,15,14,30,83,0
2015,1,15,15,0,88,0
2015,1,15,15,30,42,0
2015,1,15,16,0,70,0
2015,1,15,16,30,43,0
2015,1,15,17,0,24,0
2015,1,15,17,30,7,0
2015,1,15,18,0,0,0
2015,1,15,18,30,0,0
2015,1,15,19,0,0,0
2015,1,15,19,30,0,0
2015,1,15,20,0,0,0
2015,1,15,20,30,0,0
2015,1,15,21,0,0,0
2015,1,15,21,30,0,0
2015,1,15,22,0,0,0
2015,1,15,22,30,0,0
2015,1,15,23,0,0,0
2015,1,15,23,30,0,0
2015,1,16,0,0,0,0
2015,1,16,0,30,0,0
2015,1,16,1,0,0,0
2015,1,16,1,30,0,0
2015,1,16,2,0,0,0
2015,1,16,2,30,0,0
2015,1,16,3,0,0,0
2015,1,16,3,30,0,0
2015,1,16,4,0,0,0
2015,1,16,4,30,0,0
2015,1,16,5,0,0,0
2015,1,16,5,30,0,0
2015,1,16,6,0,0,0
2015,1,16,6,30,0,0
2015,1,16,7,0,0,0
2015,1,16,7,30,0,0
2015,1,16,8,0,38,298
2015,1,16,8,30,62,494
2015,1,16,9,0,75,639
2015,1,16,9,30,86,722
2015,1,16,10,0,90,794
2015,1,16,10,30,96,834
2015,1,16,11,0,96,874
2015,1,16,11,30,99,893
2015,1,16,12,0,98,913
2015,1,16,12,30,99,919
2015,1,16,13,0,89,940
2015,1,16,13,30,88,935
2015,1,16,14,0,85,926
2015,1,16,14,30,82,908
2015,1,16,15,0,77,883
2015,1,16,15,30,72,844
2015,1,16,16,0,64,792
2015,1,16,16,30,55,708
2015,1,16,17,0,42,581
2015,1,16,17,30,22,344
2015,1,16,18,0,0,0
2015,1,16,18,30,0,0
2015,1,16,19,0,0,0
2015,1,16,19,30,0,0
2015,1,16,20,0,0,0
2015,1,16,20,30,0,0
2015,1,16,21,0,0,0
2015,1,16,21,30,0,0
2015,1,16,22,0,0,0
2015,1,16,22,30,0,0
2015,1,16,23,0,0,0
2015,1,16,23,30,0,0
2015,1,17,0,0,0,0
2015,1,17,0,30,0,0
2015,1,17,1,0,0,0
2015,1,17,1,30,0,0
2015,1,17,2,0,0,0
2015,1,17,2,30,0,0
2015,1,17,3,0,0,0
2015,1,17,3,30,0,0
2015,1,17,4,0,0,0
2015,1,17,4,30,0,0
2015,1,17,5,0,0,0
2015,1,17,5,30,0,0
2015,1,17,6,0,0,0
2015,1,17,6,30,0,0
2015,1,17,7,0,0,0
2015,1,17,7,30,0,0
2015,1,17,8,0,35,372
2015,1,17,8,30,55,567
2015,1,17,9,0,66,693
2015,1,17,9,30,75,768
2015,1,17,10,0,74,847
2015,1,17,10,30,79,881
2015,1,17,11,0,81,907
2015,1,17,11,30,229,469
2015,1,17,12,0,212,544
2015,1,17,12,30,284,328
2015,1,17,13,0,299,240
2015,1,17,13,30,239,460
2015,1,17,14,0,273,105
2015,1,17,14,30,248,102
2015,1,17,15,0,212,259
2015,1,17,15,30,172,288
2015,1,17,16,0,144,107
2015,1,17,16,30,97,245
2015,1,17,17,0,64,158
2015,1,17,17,30,25,52
2015,1,17,18,0,0,0
2015,1,17,18,30,0,0
2015,1,17,19,0,0,0
2015,1,17,19,30,0,0
2015,1,17,20,0,0,0
2015,1,17,20,30,0,0
2015,1,17,21,0,0,0
2015,1,17,21,30,0,0
2015,1,17,22,0,0,0
2015,1,17,22,30,0,0
2015,1,17,23,0,0,0
2015,1,17,23,30,0,0
2015,1,18,0,0,0,0
2015,1,18,0,30,0,0
2015,1,18,1,0,0,0
2015,1,18,1,30,0,0
2015,1,18,2,0,0,0
2015,1,18,2,30,0,0
2015,1,18,3,0,0,0
2015,1,18,3,30,0,0
2015,1,18,4,0,0,0
2015,1,18,4,30,0,0
2015,1,18,5,0,0,0
2015,1,18,5,30,0,0
2015,1,18,6,0,0,0
2015,1,18,6,30,0,0
2015,1,18,7,0,0,0
2015,1,18,7,30,0,0
2015,1,18,8,0,34,376
2015,1,18,8,30,74,199
2015,1,18,9,0,62,704
2015,1,18,9,30,70,780
2015,1,18,10,0,140,529
2015,1,18,10,30,229,223
2015,1,18,11,0,203,493
2015,1,18,11,30,262,339
2015,1,18,12,0,261,402
2015,1,18,12,30,265,407
2015,1,18,13,0,265,407
2015,1,18,13,30,80,945
2015,1,18,14,0,152,678
2015,1,18,14,30,76,918
2015,1,18,15,0,73,888
2015,1,18,15,30,69,850
2015,1,18,16,0,63,794
2015,1,18,16,30,54,713
2015,1,18,17,0,41,592
