Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149190,-,-,-,40.01,-105.26,-7,1636,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,Relative Humidity,Temperature
2017,1,1,0,0,0,0,67.08,-2
2017,1,1,0,30,0,0,67.05,-2
2017,1,1,1,0,0,0,64.34,-2
2017,1,1,1,30,0,0,64.33,-2
2017,1,1,2,0,0,0,62.46,-3
2017,1,1,2,30,0,0,62.440000000000005,-3
2017,1,1,3,0,0,0,61.31,-3
2017,1,1,3,30,0,0,61.29,-3
2017,1,1,4,0,0,0,60.51,-3
2017,1,1,4,30,0,0,60.5,-3
2017,1,1,5,0,0,0,64.77,-3
2017,1,1,5,30,0,0,64.77,-3
2017,1,1,6,0,0,0,64.63,-3
2017,1,1,6,30,0,0,64.62,-3
2017,1,1,7,0,0,0,64.81,-3
2017,1,1,7,30,0,0,60.06,-2
2017,1,1,8,0,25,519,59.59,-1
2017,1,1,8,30,36,695,51.35,0
2017,1,1,9,0,43,799,52.01,1
2017,1,1,9,30,49,864,48.35,2
2017,1,1,10,0,112,509,47.54,4
2017,1,1,10,30,55,935,44.230000000000004,4
2017,1,1,11,0,59,948,42.75,5
2017,1,1,11,30,60,957,42.730000000000004,5
2017,1,1,12,0,61,958,44.14,6
2017,1,1,12,30,61,954,44.13,6
2017,1,1,13,0,121,620,42.46,6
2017,1,1,13,30,143,477,45.56,5
2017,1,1,14,0,133,11,50.86,5
2017,1,1,14,30,113,6,54.6,4
2017,1,1,15,0,90,0,60.300000000000004,3
2017,1,1,15,30,62,0,64.83,2
2017,1,1,16,0,33,0,65.41,1
2017,1,1,16,30,8,0,65.44,0
2017,1,1,17,0,0,0,63.54,0
2017,1,1,17,30,0,0,63.56,0
2017,1,1,18,0,0,0,67.35,0
2017,1,1,18,30,0,0,67.36,0
2017,1,1,19,0,0,0,66.18,0
2017,1,1,19,30,0,0,66.17,0
2017,1,1,20,0,0,0,65.54,0
2017,1,1,20,30,0,0,65.53,0
2017,1,1,21,0,0,0,65.53,0
2017,1,1,21,30,0,0,65.53,0
2017,1,1,22,0,0,0,65.47,0
2017,1,1,22,30,0,0,65.47,0
2017,1,1,23,0,0,0,65.25,0
2017,1,1,23,30,0,0,65.25,0
2017,1,2,0,0,0,0,65.12,0
2017,1,2,0,30,0,0,65.12,0
2017,1,2,1,0,0,0,64.89,0
2017,1,2,1,30,0,0,64.9,0
2017,1,2,2,0,0,0,64.13,0
2017,1,2,2,30,0,0,64.13,0
2017,1,2,3,0,0,0,67.52,0
2017,1,2,3,30,0,0,67.52,0
2017,1,2,4,0,0,0,65.2,-1
2017,1,2,4,30,0,0,65.21000000000001,-1
2017,1,2,5,0,0,0,67.41,-2
2017,1,2,5,30,0,0,67.42,-2
2017,1,2,6,0,0,0,70.2,-3
2017,1,2,6,30,0,0,70.22,-2
2017,1,2,7,0,0,0,69.53,-2
2017,1,2,7,30,0,0,59.86,-1
2017,1,2,8,0,29,319,59.54,0
2017,1,2,8,30,47,446,55.34,1
2017,1,2,9,0,65,510,55.160000000000004,2
2017,1,2,9,30,85,535,51.33,3
2017,1,2,10,0,108,535,49.42,5
2017,1,2,10,30,61,830,49.410000000000004,5
2017,1,2,11,0,159,447,44.18,6
2017,1,2,11,30,145,548,44.17,6
2017,1,2,12,0,207,245,39.49,6
2017,1,2,12,30,208,218,42.37,6
2017,1,2,13,0,198,221,42.68,6
2017,1,2,13,30,177,64,45.83,5
2017,1,2,14,0,157,264,51.17,5
2017,1,2,14,30,131,261,54.99,3
2017,1,2,15,0,103,247,58.11,2
2017,1,2,15,30,73,223,62.53,1
2017,1,2,16,0,43,165,62.86,0
2017,1,2,16,30,16,0,62.92,0
2017,1,2,17,0,0,0,65.89,-1
2017,1,2,17,30,0,0,71.04,-1
2017,1,2,18,0,0,0,77.47,-2
2017,1,2,18,30,0,0,77.51,-3
2017,1,2,19,0,0,0,82.8,-4
2017,1,2,19,30,0,0,82.81,-4
2017,1,2,20,0,0,0,86.3,-4
2017,1,2,20,30,0,0,86.28,-4
2017,1,2,21,0,0,0,83.49,-4
2017,1,2,21,30,0,0,83.48,-4
2017,1,2,22,0,0,0,81.36,-5
2017,1,2,22,30,0,0,81.36,-5
2017,1,2,23,0,0,0,79.44,-5
2017,1,2,23,30,0,0,79.44,-5
2017,1,3,0,0,0,0,83.99,-5
2017,1,3,0,30,0,0,84.0,-5
2017,1,3,1,0,0,0,81.93,-6
2017,1,3,1,30,0,0,81.95,-6
2017,1,3,2,0,0,0,85.45,-6
2017,1,3,2,30,0,0,85.47,-6
2017,1,3,3,0,0,0,81.78,-7
2017,1,3,3,30,0,0,81.81,-7
2017,1,3,4,0,0,0,78.56,-7
2017,1,3,4,30,0,0,78.58,-7
2017,1,3,5,0,0,0,82.93,-7
2017,1,3,5,30,0,0,82.93,-7
2017,1,3,6,0,0,0,82.21000000000001,-8
2017,1,3,6,30,0,0,82.21000000000001,-8
2017,1,3,7,0,0,0,82.22,-8
2017,1,3,7,30,0,0,76.03,-7
2017,1,3,8,0,30,7,71.38,-6
2017,1,3,8,30,64,32,66.1,-5
2017,1,3,9,0,96,48,67.33,-5
2017,1,3,9,30,126,58,62.370000000000005,-4
2017,1,3,10,0,151,71,59.31,-3
2017,1,3,10,30,168,57,54.980000000000004,-2
2017,1,3,11,0,196,124,52.7,-1
2017,1,3,11,30,193,54,48.910000000000004,0
2017,1,3,12,0,183,29,50.230000000000004,0
2017,1,3,12,30,154,7,50.21,0
2017,1,3,13,0,192,68,51.19,0
2017,1,3,13,30,184,98,51.18,0
2017,1,3,14,0,144,25,51.79,0
2017,1,3,14,30,123,19,51.79,0
2017,1,3,15,0,98,12,55.31,0
2017,1,3,15,30,69,1,55.31,-1
2017,1,3,16,0,38,0,60.01,-2
2017,1,3,16,30,10,0,60.01,-2
2017,1,3,17,0,0,0,63.300000000000004,-3
2017,1,3,17,30,0,0,63.31,-3
2017,1,3,18,0,0,0,68.21000000000001,-3
2017,1,3,18,30,0,0,68.2,-3
2017,1,3,19,0,0,0,69.19,-4
2017,1,3,19,30,0,0,69.16,-4
2017,1,3,20,0,0,0,75.96000000000001,-5
2017,1,3,20,30,0,0,75.94,-5
2017,1,3,21,0,0,0,82.9,-5
2017,1,3,21,30,0,0,82.89,-5
2017,1,3,22,0,0,0,83.17,-6
2017,1,3,22,30,0,0,83.16,-6
2017,1,3,23,0,0,0,83.04,-6
2017,1,3,23,30,0,0,83.01,-6
2017,1,4,0,0,0,0,88.56,-6
2017,1,4,0,30,0,0,88.54,-6
2017,1,4,1,0,0,0,86.5,-7
2017,1,4,1,30,0,0,86.49,-7
2017,1,4,2,0,0,0,90.86,-7
2017,1,4,2,30,0,0,90.83,-7
2017,1,4,3,0,0,0,88.25,-8
2017,1,4,3,30,0,0,88.21000000000001,-8
2017,1,4,4,0,0,0,87.16,-8
2017,1,4,4,30,0,0,87.11,-8
2017,1,4,5,0,0,0,85.92,-8
2017,1,4,5,30,0,0,85.9,-8
2017,1,4,6,0,0,0,91.83,-8
2017,1,4,6,30,0,0,84.8,-8
2017,1,4,7,0,0,0,84.29,-8
2017,1,4,7,30,0,0,77.88,-7
2017,1,4,8,0,28,0,80.10000000000001,-7
2017,1,4,8,30,60,8,74.07000000000001,-6
2017,1,4,9,0,91,21,78.16,-5
2017,1,4,9,30,119,29,72.33,-4
2017,1,4,10,0,143,37,71.92,-4
2017,1,4,10,30,20,0,66.63,-3
2017,1,4,11,0,164,21,69.7,-3
2017,1,4,11,30,208,110,69.65,-3
2017,1,4,12,0,203,64,71.32000000000001,-3
2017,1,4,12,30,122,0,71.28,-3
2017,1,4,13,0,125,0,71.85000000000001,-3
2017,1,4,13,30,50,0,71.85000000000001,-3
2017,1,4,14,0,59,0,70.93,-3
2017,1,4,14,30,50,0,76.53,-3
2017,1,4,15,0,39,0,78.01,-4
2017,1,4,15,30,27,0,84.31,-5
2017,1,4,16,0,14,0,81.7,-7
2017,1,4,16,30,4,0,81.73,-7
2017,1,4,17,0,0,0,80.21000000000001,-8
2017,1,4,17,30,0,0,80.24,-8
2017,1,4,18,0,0,0,81.63,-9
2017,1,4,18,30,0,0,81.68,-9
2017,1,4,19,0,0,0,84.93,-10
2017,1,4,19,30,0,0,84.95,-10
2017,1,4,20,0,0,0,81.98,-10
2017,1,4,20,30,0,0,81.95,-10
2017,1,4,21,0,0,0,82.79,-11
2017,1,4,21,30,0,0,82.79,-11
2017,1,4,22,0,0,0,83.51,-11
2017,1,4,22,30,0,0,83.49,-11
2017,1,4,23,0,0,0,79.5,-12
2017,1,4,23,30,0,0,79.46000000000001,-12
2017,1,5,0,0,0,0,79.63,-12
2017,1,5,0,30,0,0,79.64,-12
2017,1,5,1,0,0,0,76.78,-13
2017,1,5,1,30,0,0,76.79,-13
2017,1,5,2,0,0,0,81.45,-13
2017,1,5,2,30,0,0,81.45,-13
2017,1,5,3,0,0,0,80.56,-13
2017,1,5,3,30,0,0,80.58,-13
2017,1,5,4,0,0,0,83.81,-13
2017,1,5,4,30,0,0,83.85000000000001,-13
2017,1,5,5,0,0,0,78.27,-14
2017,1,5,5,30,0,0,78.3,-14
2017,1,5,6,0,0,0,79.82000000000001,-14
2017,1,5,6,30,0,0,79.83,-14
2017,1,5,7,0,0,0,76.15,-15
2017,1,5,7,30,0,0,70.06,-14
2017,1,5,8,0,4,0,72.63,-14
2017,1,5,8,30,10,0,66.87,-13
2017,1,5,9,0,15,0,70.45,-13
2017,1,5,9,30,21,0,64.91,-12
2017,1,5,10,0,25,0,68.13,-12
2017,1,5,10,30,59,0,68.11,-11
2017,1,5,11,0,120,0,70.79,-11
2017,1,5,11,30,196,57,65.23,-11
2017,1,5,12,0,196,47,67.12,-11
2017,1,5,12,30,195,49,67.11,-11
2017,1,5,13,0,188,46,68.12,-11
2017,1,5,13,30,126,0,68.13,-11
2017,1,5,14,0,148,28,67.48,-11
2017,1,5,14,30,127,24,67.48,-11
2017,1,5,15,0,102,20,71.66,-11
2017,1,5,15,30,73,10,71.66,-11
2017,1,5,16,0,43,0,71.79,-12
2017,1,5,16,30,12,0,71.8,-12
2017,1,5,17,0,0,0,68.76,-13
2017,1,5,17,30,0,0,68.77,-13
2017,1,5,18,0,0,0,64.79,-14
2017,1,5,18,30,0,0,64.79,-14
2017,1,5,19,0,0,0,63.56,-14
2017,1,5,19,30,0,0,63.550000000000004,-14
2017,1,5,20,0,0,0,61.410000000000004,-14
2017,1,5,20,30,0,0,61.4,-14
2017,1,5,21,0,0,0,62.120000000000005,-15
2017,1,5,21,30,0,0,62.1,-15
2017,1,5,22,0,0,0,65.11,-15
2017,1,5,22,30,0,0,65.13,-15
2017,1,5,23,0,0,0,64.8,-15
2017,1,5,23,30,0,0,59.54,-15
2017,1,6,0,0,0,0,61.39,-15
2017,1,6,0,30,0,0,61.39,-15
2017,1,6,1,0,0,0,58.34,-15
2017,1,6,1,30,0,0,63.5,-15
2017,1,6,2,0,0,0,63.51,-16
2017,1,6,2,30,0,0,63.52,-17
2017,1,6,3,0,0,0,62.79,-18
2017,1,6,3,30,0,0,62.79,-18
2017,1,6,4,0,0,0,64.68,-19
2017,1,6,4,30,0,0,70.61,-19
2017,1,6,5,0,0,0,70.59,-20
2017,1,6,5,30,0,0,70.60000000000001,-20
2017,1,6,6,0,0,0,70.44,-21
2017,1,6,6,30,0,0,70.46000000000001,-21
2017,1,6,7,0,0,0,65.83,-21
2017,1,6,7,30,0,0,55.14,-19
2017,1,6,8,0,25,613,53.47,-18
2017,1,6,8,30,36,779,41.42,-15
2017,1,6,9,0,45,877,53.85,-12
2017,1,6,9,30,51,936,45.800000000000004,-10
2017,1,6,10,0,57,974,51.95,-8
2017,1,6,10,30,61,999,48.01,-6
2017,1,6,11,0,64,1013,49.300000000000004,-5
2017,1,6,11,30,66,1020,45.63,-5
2017,1,6,12,0,67,1021,49.2,-5
2017,1,6,12,30,67,1016,49.2,-4
2017,1,6,13,0,66,1005,53.34,-4
2017,1,6,13,30,63,989,53.36,-4
2017,1,6,14,0,60,963,58.26,-4
2017,1,6,14,30,56,928,58.27,-5
2017,1,6,15,0,50,875,61.06,-6
2017,1,6,15,30,42,797,66.04,-7
2017,1,6,16,0,32,669,60.49,-8
2017,1,6,16,30,17,427,65.55,-9
2017,1,6,17,0,0,0,58.01,-11
2017,1,6,17,30,0,0,58.03,-11
2017,1,6,18,0,0,0,58.65,-12
2017,1,6,18,30,0,0,58.67,-12
2017,1,6,19,0,0,0,62.67,-12
2017,1,6,19,30,0,0,62.68,-12
2017,1,6,20,0,0,0,62.480000000000004,-13
2017,1,6,20,30,0,0,62.5,-13
2017,1,6,21,0,0,0,67.35,-13
2017,1,6,21,30,0,0,67.37,-13
2017,1,6,22,0,0,0,67.8,-13
2017,1,6,22,30,0,0,67.81,-13
2017,1,6,23,0,0,0,69.10000000000001,-13
2017,1,6,23,30,0,0,63.6,-13
2017,1,7,0,0,0,0,65.34,-13
2017,1,7,0,30,0,0,65.36,-13
2017,1,7,1,0,0,0,67.36,-13
2017,1,7,1,30,0,0,67.37,-13
2017,1,7,2,0,0,0,69.10000000000001,-13
2017,1,7,2,30,0,0,69.10000000000001,-12
2017,1,7,3,0,0,0,70.8,-12
2017,1,7,3,30,0,0,70.81,-12
2017,1,7,4,0,0,0,72.04,-12
2017,1,7,4,30,0,0,66.37,-12
2017,1,7,5,0,0,0,67.3,-12
2017,1,7,5,30,0,0,67.32000000000001,-12
2017,1,7,6,0,0,0,67.83,-12
2017,1,7,6,30,0,0,67.85,-11
2017,1,7,7,0,0,0,68.51,-11
2017,1,7,7,30,0,0,63.18,-10
2017,1,7,8,0,28,406,67.06,-10
2017,1,7,8,30,34,613,57.2,-8
2017,1,7,9,0,44,688,67.28,-7
2017,1,7,9,30,52,735,57.620000000000005,-5
2017,1,7,10,0,67,741,66.05,-4
2017,1,7,10,30,71,780,61.2,-2
2017,1,7,11,0,60,884,65.82000000000001,-1
2017,1,7,11,30,78,819,61.06,0
2017,1,7,12,0,68,876,59.75,0
2017,1,7,12,30,167,491,55.5,0
2017,1,7,13,0,69,973,59.1,0
2017,1,7,13,30,80,767,59.09,0
2017,1,7,14,0,79,719,60.09,0
2017,1,7,14,30,71,686,64.66,0
2017,1,7,15,0,66,620,68.83,-1
2017,1,7,15,30,53,549,74.15,-2
2017,1,7,16,0,42,401,65.78,-4
2017,1,7,16,30,30,0,76.71000000000001,-5
2017,1,7,17,0,0,0,72.41,-7
2017,1,7,17,30,0,0,72.41,-7
2017,1,7,18,0,0,0,73.84,-7
2017,1,7,18,30,0,0,68.25,-6
2017,1,7,19,0,0,0,74.99,-5
2017,1,7,19,30,0,0,69.37,-5
2017,1,7,20,0,0,0,74.54,-5
2017,1,7,20,30,0,0,74.51,-5
2017,1,7,21,0,0,0,75.94,-5
2017,1,7,21,30,0,0,75.91,-5
2017,1,7,22,0,0,0,78.41,-5
2017,1,7,22,30,0,0,78.36,-5
2017,1,7,23,0,0,0,79.95,-5
2017,1,7,23,30,0,0,79.92,-4
2017,1,8,0,0,0,0,80.28,-4
2017,1,8,0,30,0,0,74.35000000000001,-4
2017,1,8,1,0,0,0,74.02,-4
2017,1,8,1,30,0,0,74.02,-4
2017,1,8,2,0,0,0,74.89,-4
2017,1,8,2,30,0,0,74.89,-3
2017,1,8,3,0,0,0,76.54,-3
2017,1,8,3,30,0,0,70.95,-3
2017,1,8,4,0,0,0,72.83,-3
2017,1,8,4,30,0,0,72.86,-3
2017,1,8,5,0,0,0,74.36,-3
2017,1,8,5,30,0,0,74.38,-3
2017,1,8,6,0,0,0,76.03,-3
2017,1,8,6,30,0,0,76.04,-3
2017,1,8,7,0,0,0,78.49,-3
2017,1,8,7,30,0,0,72.81,-2
2017,1,8,8,0,29,350,75.95,-1
2017,1,8,8,30,47,489,65.57000000000001,0
2017,1,8,9,0,61,572,73.89,1
2017,1,8,9,30,77,612,73.91,2
2017,1,8,10,0,86,652,76.08,3
2017,1,8,10,30,117,585,76.05,3
2017,1,8,11,0,102,694,75.17,4
2017,1,8,11,30,109,698,75.14,4
2017,1,8,12,0,91,781,73.05,5
2017,1,8,12,30,122,656,78.41,5
2017,1,8,13,0,80,802,84.28,5
2017,1,8,13,30,101,677,84.28,4
2017,1,8,14,0,113,568,84.31,4
2017,1,8,14,30,102,537,90.56,4
2017,1,8,15,0,85,503,88.39,4
2017,1,8,15,30,64,453,95.0,3
2017,1,8,16,0,45,348,84.25,2
2017,1,8,16,30,19,210,84.24,1
2017,1,8,17,0,0,0,78.14,1
2017,1,8,17,30,0,0,78.13,1
2017,1,8,18,0,0,0,82.74,1
2017,1,8,18,30,0,0,82.73,1
2017,1,8,19,0,0,0,82.92,1
2017,1,8,19,30,0,0,77.08,1
2017,1,8,20,0,0,0,79.42,1
2017,1,8,20,30,0,0,79.39,2
2017,1,8,21,0,0,0,83.63,3
2017,1,8,21,30,0,0,83.59,3
2017,1,8,22,0,0,0,82.0,3
2017,1,8,22,30,0,0,81.95,3
2017,1,8,23,0,0,0,86.32000000000001,4
2017,1,8,23,30,0,0,86.26,4
2017,1,9,0,0,0,0,89.62,4
2017,1,9,0,30,0,0,89.57000000000001,4
2017,1,9,1,0,0,0,91.11,4
2017,1,9,1,30,0,0,91.07000000000001,3
2017,1,9,2,0,0,0,91.4,3
2017,1,9,2,30,0,0,91.36,3
2017,1,9,3,0,0,0,91.48,4
2017,1,9,3,30,0,0,91.44,3
2017,1,9,4,0,0,0,91.10000000000001,3
2017,1,9,4,30,0,0,91.08,3
2017,1,9,5,0,0,0,90.23,3
2017,1,9,5,30,0,0,90.2,3
2017,1,9,6,0,0,0,90.26,3
2017,1,9,6,30,0,0,90.23,3
2017,1,9,7,0,0,0,85.94,4
2017,1,9,7,30,0,0,85.92,4
2017,1,9,8,0,32,19,82.5,5
2017,1,9,8,30,65,41,82.48,5
2017,1,9,9,0,97,58,79.99,6
2017,1,9,9,30,127,65,79.96000000000001,7
2017,1,9,10,0,154,69,76.91,8
2017,1,9,10,30,151,431,76.85000000000001,8
2017,1,9,11,0,186,49,71.38,9
2017,1,9,11,30,198,330,71.32000000000001,9
2017,1,9,12,0,212,79,65.32000000000001,10
2017,1,9,12,30,204,313,65.3,9
2017,1,9,13,0,210,167,65.7,9
2017,1,9,13,30,179,47,70.36,9
2017,1,9,14,0,106,0,70.41,9
2017,1,9,14,30,90,0,75.44,8
2017,1,9,15,0,72,0,73.68,7
2017,1,9,15,30,51,0,78.99,6
2017,1,9,16,0,30,0,79.96000000000001,5
2017,1,9,16,30,10,0,85.84,4
2017,1,9,17,0,0,0,82.45,4
2017,1,9,17,30,0,0,88.56,3
2017,1,9,18,0,0,0,86.71000000000001,3
2017,1,9,18,30,0,0,86.7,3
2017,1,9,19,0,0,0,85.83,3
2017,1,9,19,30,0,0,85.81,3
2017,1,9,20,0,0,0,85.23,4
2017,1,9,20,30,0,0,85.21000000000001,3
2017,1,9,21,0,0,0,82.78,3
2017,1,9,21,30,0,0,88.97,3
2017,1,9,22,0,0,0,86.16,3
2017,1,9,22,30,0,0,86.18,2
2017,1,9,23,0,0,0,82.69,2
2017,1,9,23,30,0,0,82.74,1
2017,1,10,0,0,0,0,72.17,1
2017,1,10,0,30,0,0,77.67,0
2017,1,10,1,0,0,0,71.48,0
2017,1,10,1,30,0,0,71.53,0
2017,1,10,2,0,0,0,65.99,0
2017,1,10,2,30,0,0,66.02,0
2017,1,10,3,0,0,0,67.6,0
2017,1,10,3,30,0,0,67.62,0
2017,1,10,4,0,0,0,64.56,-1
2017,1,10,4,30,0,0,64.58,-1
2017,1,10,5,0,0,0,66.39,-2
2017,1,10,5,30,0,0,66.41,-2
2017,1,10,6,0,0,0,69.23,-2
2017,1,10,6,30,0,0,64.21000000000001,-2
2017,1,10,7,0,0,0,64.63,-2
2017,1,10,7,30,0,0,55.71,-1
2017,1,10,8,0,31,294,59.83,0
2017,1,10,8,30,53,404,55.620000000000005,1
2017,1,10,9,0,75,457,62.04,3
2017,1,10,9,30,98,480,57.7,3
2017,1,10,10,0,120,490,57.77,4
2017,1,10,10,30,160,382,57.730000000000004,4
2017,1,10,11,0,186,336,55.52,5
2017,1,10,11,30,167,492,55.480000000000004,5
2017,1,10,12,0,152,558,55.69,6
2017,1,10,12,30,189,407,55.68,6
2017,1,10,13,0,165,487,55.71,6
2017,1,10,13,30,124,596,55.71,5
2017,1,10,14,0,107,604,56.06,5
2017,1,10,14,30,94,585,60.19,4
2017,1,10,15,0,74,569,60.78,4
2017,1,10,15,30,57,526,65.3,3
2017,1,10,16,0,41,433,68.08,2
2017,1,10,16,30,20,284,68.08,1
2017,1,10,17,0,0,0,70.8,1
2017,1,10,17,30,0,0,70.79,0
2017,1,10,18,0,0,0,70.13,0
2017,1,10,18,30,0,0,70.10000000000001,0
2017,1,10,19,0,0,0,69.58,0
2017,1,10,19,30,0,0,69.54,0
2017,1,10,20,0,0,0,69.68,1
2017,1,10,20,30,0,0,64.76,1
2017,1,10,21,0,0,0,65.39,1
2017,1,10,21,30,0,0,65.37,1
2017,1,10,22,0,0,0,65.6,1
2017,1,10,22,30,0,0,65.56,1
2017,1,10,23,0,0,0,69.38,1
2017,1,10,23,30,0,0,69.35000000000001,1
2017,1,11,0,0,0,0,69.95,1
2017,1,11,0,30,0,0,65.04,1
2017,1,11,1,0,0,0,68.37,1
2017,1,11,1,30,0,0,68.36,1
2017,1,11,2,0,0,0,71.08,2
2017,1,11,2,30,0,0,71.08,2
2017,1,11,3,0,0,0,72.21000000000001,2
2017,1,11,3,30,0,0,72.22,1
2017,1,11,4,0,0,0,71.86,1
2017,1,11,4,30,0,0,71.86,0
2017,1,11,5,0,0,0,75.2,0
2017,1,11,5,30,0,0,75.19,0
2017,1,11,6,0,0,0,73.5,0
2017,1,11,6,30,0,0,73.48,0
2017,1,11,7,0,0,0,73.3,1
2017,1,11,7,30,0,0,68.15,2
2017,1,11,8,0,13,0,71.51,3
2017,1,11,8,30,28,0,66.57000000000001,4
2017,1,11,9,0,43,0,68.13,5
2017,1,11,9,30,57,0,63.49,6
2017,1,11,10,0,69,0,60.68,7
2017,1,11,10,30,124,0,60.67,7
2017,1,11,11,0,50,0,56.72,8
2017,1,11,11,30,164,508,56.7,8
2017,1,11,12,0,128,0,55.480000000000004,9
2017,1,11,12,30,198,370,55.49,8
2017,1,11,13,0,131,0,53.910000000000004,8
2017,1,11,13,30,196,103,57.79,7
2017,1,11,14,0,11,0,58.9,7
2017,1,11,14,30,10,0,67.8,6
2017,1,11,15,0,8,0,75.97,5
2017,1,11,15,30,5,0,81.68,3
2017,1,11,16,0,3,0,78.84,1
2017,1,11,16,30,1,0,84.85000000000001,0
2017,1,11,17,0,0,0,82.63,0
2017,1,11,17,30,0,0,82.67,0
2017,1,11,18,0,0,0,82.01,-1
2017,1,11,18,30,0,0,82.04,-1
2017,1,11,19,0,0,0,83.06,-1
2017,1,11,19,30,0,0,83.08,-1
2017,1,11,20,0,0,0,79.3,-1
2017,1,11,20,30,0,0,73.62,0
2017,1,11,21,0,0,0,71.42,0
2017,1,11,21,30,0,0,71.44,0
2017,1,11,22,0,0,0,69.45,0
2017,1,11,22,30,0,0,69.47,0
2017,1,11,23,0,0,0,67.73,0
2017,1,11,23,30,0,0,67.75,0
2017,1,12,0,0,0,0,71.31,-1
2017,1,12,0,30,0,0,71.33,-1
2017,1,12,1,0,0,0,70.89,-1
2017,1,12,1,30,0,0,65.82000000000001,-1
2017,1,12,2,0,0,0,66.6,-1
2017,1,12,2,30,0,0,66.62,-1
2017,1,12,3,0,0,0,67.07000000000001,-1
2017,1,12,3,30,0,0,67.09,0
2017,1,12,4,0,0,0,68.34,0
2017,1,12,4,30,0,0,63.480000000000004,0
2017,1,12,5,0,0,0,64.09,0
2017,1,12,5,30,0,0,64.13,0
2017,1,12,6,0,0,0,63.76,0
2017,1,12,6,30,0,0,63.79,0
2017,1,12,7,0,0,0,64.4,0
2017,1,12,7,30,0,0,59.86,0
2017,1,12,8,0,33,259,67.95,1
2017,1,12,8,30,59,366,63.21,2
2017,1,12,9,0,83,418,66.06,3
2017,1,12,9,30,107,450,66.08,3
2017,1,12,10,0,122,480,62.550000000000004,4
2017,1,12,10,30,118,590,62.550000000000004,3
2017,1,12,11,0,195,285,64.75,3
2017,1,12,11,30,213,241,69.59,3
2017,1,12,12,0,163,528,70.11,3
2017,1,12,12,30,177,495,70.12,2
2017,1,12,13,0,169,15,69.88,2
2017,1,12,13,30,158,14,69.9,1
2017,1,12,14,0,132,3,73.39,0
2017,1,12,14,30,114,0,73.43,0
2017,1,12,15,0,90,0,75.53,0
2017,1,12,15,30,64,0,81.37,-1
2017,1,12,16,0,38,0,82.53,-2
2017,1,12,16,30,14,0,82.55,-2
2017,1,12,17,0,0,0,83.04,-3
2017,1,12,17,30,0,0,83.05,-3
2017,1,12,18,0,0,0,87.54,-3
2017,1,12,18,30,0,0,87.54,-3
2017,1,12,19,0,0,0,86.5,-4
2017,1,12,19,30,0,0,86.47,-3
2017,1,12,20,0,0,0,87.17,-3
2017,1,12,20,30,0,0,87.15,-3
2017,1,12,21,0,0,0,87.87,-3
2017,1,12,21,30,0,0,81.44,-3
2017,1,12,22,0,0,0,81.87,-3
2017,1,12,22,30,0,0,81.87,-3
2017,1,12,23,0,0,0,81.81,-3
2017,1,12,23,30,0,0,81.81,-3
2017,1,13,0,0,0,0,81.68,-3
2017,1,13,0,30,0,0,81.7,-3
2017,1,13,1,0,0,0,81.49,-3
2017,1,13,1,30,0,0,81.51,-3
2017,1,13,2,0,0,0,87.13,-3
2017,1,13,2,30,0,0,87.14,-3
2017,1,13,3,0,0,0,86.11,-3
2017,1,13,3,30,0,0,86.13,-3
2017,1,13,4,0,0,0,85.56,-3
2017,1,13,4,30,0,0,85.58,-3
2017,1,13,5,0,0,0,85.35000000000001,-3
2017,1,13,5,30,0,0,85.38,-3
2017,1,13,6,0,0,0,85.17,-3
2017,1,13,6,30,0,0,78.96000000000001,-3
2017,1,13,7,0,0,0,78.71000000000001,-3
2017,1,13,7,30,0,0,73.03,-2
2017,1,13,8,0,34,262,76.92,-2
2017,1,13,8,30,60,377,71.41,-1
2017,1,13,9,0,81,452,71.49,0
2017,1,13,9,30,103,492,66.45,0
2017,1,13,10,0,111,544,72.75,0
2017,1,13,10,30,168,345,67.62,1
2017,1,13,11,0,89,759,73.9,2
2017,1,13,11,30,121,665,73.87,2
2017,1,13,12,0,102,753,76.0,2
2017,1,13,12,30,151,566,75.99,2
2017,1,13,13,0,122,655,72.23,3
2017,1,13,13,30,171,403,72.24,3
2017,1,13,14,0,145,440,73.3,3
2017,1,13,14,30,132,407,78.81,2
