Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,679106,-,-,-,30.25,-97.7,-6,145,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,Pressure
2014,1,2,13,0,73,992,9,1010.0
2014,1,2,13,30,72,985,9,1010.0
2014,1,2,14,0,147,636,10,1010.0
2014,1,2,14,30,163,530,10,1010.0
2014,1,2,15,0,62,868,10,1010.0
2014,1,2,15,30,73,713,9,1010.0
2014,1,2,16,0,120,203,9,1010.0
2014,1,2,16,30,48,584,7,1010.0
2014,1,2,17,0,38,411,5,1010.0
2014,1,2,17,30,17,0,4,1010.0
2014,1,2,18,0,0,0,3,1010.0
2014,1,2,18,30,0,0,2,1010.0
2014,1,2,19,0,0,0,2,1010.0
2014,1,2,19,30,0,0,1,1010.0
2014,1,2,20,0,0,0,1,1010.0
2014,1,2,20,30,0,0,0,1010.0
2014,1,2,21,0,0,0,0,1010.0
2014,1,2,21,30,0,0,0,1010.0
2014,1,2,22,0,0,0,0,1010.0
2014,1,2,22,30,0,0,0,1010.0
2014,1,2,23,0,0,0,0,1010.0
2014,1,2,23,30,0,0,0,1010.0
2014,1,3,0,0,0,0,0,1010.0
2014,1,3,0,30,0,0,0,1010.0
2014,1,3,1,0,0,0,-1,1010.0
2014,1,3,1,30,0,0,-1,1010.0
2014,1,3,2,0,0,0,-1,1010.0
2014,1,3,2,30,0,0,-1,1010.0
2014,1,3,3,0,0,0,-2,1010.0
2014,1,3,3,30,0,0,-2,1010.0
2014,1,3,4,0,0,0,-2,1010.0
2014,1,3,4,30,0,0,-2,1010.0
2014,1,3,5,0,0,0,-3,1010.0
2014,1,3,5,30,0,0,-3,1010.0
2014,1,3,6,0,0,0,-3,1010.0
2014,1,3,6,30,0,0,-3,1010.0
2014,1,3,7,0,0,0,-3,1010.0
2014,1,3,7,30,0,0,-1,1010.0
2014,1,3,8,0,26,509,0,1010.0
2014,1,3,8,30,39,698,1,1010.0
2014,1,3,9,0,48,808,2,1010.0
2014,1,3,9,30,54,877,4,1010.0
2014,1,3,10,0,58,925,6,1010.0
2014,1,3,10,30,62,957,7,1010.0
2014,1,3,11,0,64,979,8,1010.0
2014,1,3,11,30,66,993,9,1010.0
2014,1,3,12,0,69,997,10,1010.0
2014,1,3,12,30,70,1001,10,1010.0
2014,1,3,13,0,70,999,11,1000.0
2014,1,3,13,30,69,992,11,1000.0
2014,1,3,14,0,67,979,12,1000.0
2014,1,3,14,30,65,959,12,1000.0
2014,1,3,15,0,61,931,12,1000.0
2014,1,3,15,30,57,890,11,1000.0
2014,1,3,16,0,52,830,10,1000.0
2014,1,3,16,30,44,739,8,1000.0
2014,1,3,17,0,32,585,6,1000.0
2014,1,3,17,30,13,289,5,1000.0
2014,1,3,18,0,0,0,4,1000.0
2014,1,3,18,30,0,0,4,1000.0
2014,1,3,19,0,0,0,4,1000.0
2014,1,3,19,30,0,0,4,1000.0
2014,1,3,20,0,0,0,4,1000.0
2014,1,3,20,30,0,0,3,1000.0
2014,1,3,21,0,0,0,3,1000.0
2014,1,3,21,30,0,0,3,1000.0
2014,1,3,22,0,0,0,3,1000.0
2014,1,3,22,30,0,0,2,1000.0
2014,1,3,23,0,0,0,2,1000.0
2014,1,3,23,30,0,0,2,1000.0
2014,1,4,0,0,0,0,2,1000.0
2014,1,4,0,30,0,0,2,1000.0
2014,1,4,1,0,0,0,3,1000.0
2014,1,4,1,30,0,0,3,1000.0
2014,1,4,2,0,0,0,3,1000.0
2014,1,4,2,30,0,0,3,1000.0
2014,1,4,3,0,0,0,3,1000.0
2014,1,4,3,30,0,0,3,1000.0
2014,1,4,4,0,0,0,4,1000.0
2014,1,4,4,30,0,0,4,1000.0
2014,1,4,5,0,0,0,4,1000.0
2014,1,4,5,30,0,0,4,1000.0
2014,1,4,6,0,0,0,4,1000.0
2014,1,4,6,30,0,0,4,1000.0
2014,1,4,7,0,0,0,5,1000.0
2014,1,4,7,30,0,0,5,1000.0
2014,1,4,8,0,35,260,6,1000.0
2014,1,4,8,30,59,468,6,1000.0
2014,1,4,9,0,73,610,7,1000.0
2014,1,4,9,30,85,695,9,1000.0
2014,1,4,10,0,86,779,11,990.0
2014,1,4,10,30,92,818,13,990.0
2014,1,4,11,0,90,864,15,990.0
2014,1,4,11,30,92,881,16,990.0
2014,1,4,12,0,91,899,17,990.0
2014,1,4,12,30,92,903,18,990.0
2014,1,4,13,0,89,907,19,990.0
2014,1,4,13,30,87,899,19,990.0
2014,1,4,14,0,83,889,19,990.0
2014,1,4,14,30,80,866,19,990.0
2014,1,4,15,0,122,603,19,990.0
2014,1,4,15,30,83,673,18,990.0
2014,1,4,16,0,91,479,18,990.0
2014,1,4,16,30,52,621,16,990.0
2014,1,4,17,0,37,454,14,990.0
2014,1,4,17,30,14,168,13,990.0
2014,1,4,18,0,0,0,13,990.0
2014,1,4,18,30,0,0,13,990.0
2014,1,4,19,0,0,0,14,990.0
2014,1,4,19,30,0,0,13,990.0
2014,1,4,20,0,0,0,13,990.0
2014,1,4,20,30,0,0,13,990.0
2014,1,4,21,0,0,0,13,990.0
2014,1,4,21,30,0,0,12,990.0
2014,1,4,22,0,0,0,12,990.0
2014,1,4,22,30,0,0,12,990.0
2014,1,4,23,0,0,0,12,990.0
2014,1,4,23,30,0,0,12,990.0
2014,1,5,0,0,0,0,12,990.0
2014,1,5,0,30,0,0,12,990.0
2014,1,5,1,0,0,0,12,990.0
2014,1,5,1,30,0,0,11,990.0
2014,1,5,2,0,0,0,11,990.0
2014,1,5,2,30,0,0,11,990.0
2014,1,5,3,0,0,0,11,990.0
2014,1,5,3,30,0,0,10,990.0
2014,1,5,4,0,0,0,10,990.0
2014,1,5,4,30,0,0,9,990.0
2014,1,5,5,0,0,0,8,990.0
2014,1,5,5,30,0,0,7,990.0
2014,1,5,6,0,0,0,6,990.0
2014,1,5,6,30,0,0,4,990.0
2014,1,5,7,0,0,0,3,1000.0
2014,1,5,7,30,0,0,2,1000.0
2014,1,5,8,0,31,21,2,1000.0
2014,1,5,8,30,62,297,2,1000.0
2014,1,5,9,0,83,441,3,1000.0
2014,1,5,9,30,99,543,4,1000.0
2014,1,5,10,0,80,810,5,1000.0
2014,1,5,10,30,86,851,5,1000.0
2014,1,5,11,0,127,692,6,1000.0
2014,1,5,11,30,88,915,6,1000.0
2014,1,5,12,0,86,937,7,1000.0
2014,1,5,12,30,87,945,7,1000.0
2014,1,5,13,0,81,963,8,1000.0
2014,1,5,13,30,80,959,8,1000.0
2014,1,5,14,0,74,960,9,1000.0
2014,1,5,14,30,71,943,9,1000.0
2014,1,5,15,0,66,921,9,1000.0
2014,1,5,15,30,61,881,8,1000.0
2014,1,5,16,0,54,827,7,1000.0
2014,1,5,16,30,46,736,6,1000.0
2014,1,5,17,0,33,592,5,1000.0
2014,1,5,17,30,25,0,4,1000.0
2014,1,5,18,0,0,0,4,1000.0
2014,1,5,18,30,0,0,3,1000.0
2014,1,5,19,0,0,0,2,1000.0
2014,1,5,19,30,0,0,1,1010.0
2014,1,5,20,0,0,0,1,1010.0
2014,1,5,20,30,0,0,1,1010.0
2014,1,5,21,0,0,0,1,1010.0
2014,1,5,21,30,0,0,0,1010.0
2014,1,5,22,0,0,0,0,1010.0
2014,1,5,22,30,0,0,0,1010.0
2014,1,5,23,0,0,0,0,1010.0
2014,1,5,23,30,0,0,0,1010.0
2014,1,6,0,0,0,0,-1,1010.0
2014,1,6,0,30,0,0,-1,1010.0
2014,1,6,1,0,0,0,-2,1010.0
2014,1,6,1,30,0,0,-2,1010.0
2014,1,6,2,0,0,0,-3,1010.0
2014,1,6,2,30,0,0,-3,1010.0
2014,1,6,3,0,0,0,-3,1010.0
2014,1,6,3,30,0,0,-3,1010.0
2014,1,6,4,0,0,0,-4,1010.0
2014,1,6,4,30,0,0,-4,1010.0
2014,1,6,5,0,0,0,-5,1010.0
2014,1,6,5,30,0,0,-5,1010.0
2014,1,6,6,0,0,0,-5,1010.0
2014,1,6,6,30,0,0,-5,1010.0
2014,1,6,7,0,0,0,-5,1020.0
2014,1,6,7,30,0,0,-5,1020.0
2014,1,6,8,0,32,78,-5,1020.0
2014,1,6,8,30,59,349,-4,1020.0
2014,1,6,9,0,90,385,-4,1020.0
2014,1,6,9,30,126,373,-3,1020.0
2014,1,6,10,0,155,403,-3,1020.0
2014,1,6,10,30,171,467,-2,1020.0
2014,1,6,11,0,204,428,-1,1020.0
2014,1,6,11,30,224,425,0,1020.0
2014,1,6,12,0,257,342,0,1020.0
2014,1,6,12,30,240,431,0,1020.0
2014,1,6,13,0,196,557,0,1020.0
2014,1,6,13,30,109,801,0,1020.0
2014,1,6,14,0,131,696,0,1020.0
2014,1,6,14,30,97,764,0,1010.0
2014,1,6,15,0,89,733,0,1010.0
2014,1,6,15,30,88,655,0,1010.0
2014,1,6,16,0,72,615,0,1010.0
2014,1,6,16,30,66,434,0,1010.0
2014,1,6,17,0,48,288,-1,1010.0
2014,1,6,17,30,20,0,-1,1010.0
2014,1,6,18,0,0,0,-2,1010.0
2014,1,6,18,30,0,0,-2,1010.0
2014,1,6,19,0,0,0,-2,1010.0
2014,1,6,19,30,0,0,-2,1020.0
2014,1,6,20,0,0,0,-2,1020.0
2014,1,6,20,30,0,0,-2,1020.0
2014,1,6,21,0,0,0,-3,1020.0
2014,1,6,21,30,0,0,-3,1020.0
2014,1,6,22,0,0,0,-3,1020.0
2014,1,6,22,30,0,0,-3,1010.0
2014,1,6,23,0,0,0,-4,1010.0
2014,1,6,23,30,0,0,-4,1010.0
2014,1,7,0,0,0,0,-4,1010.0
2014,1,7,0,30,0,0,-4,1010.0
2014,1,7,1,0,0,0,-4,1010.0
2014,1,7,1,30,0,0,-4,1010.0
2014,1,7,2,0,0,0,-4,1010.0
2014,1,7,2,30,0,0,-4,1010.0
2014,1,7,3,0,0,0,-4,1010.0
2014,1,7,3,30,0,0,-3,1010.0
2014,1,7,4,0,0,0,-3,1010.0
2014,1,7,4,30,0,0,-3,1010.0
2014,1,7,5,0,0,0,-3,1010.0
2014,1,7,5,30,0,0,-3,1010.0
2014,1,7,6,0,0,0,-4,1010.0
2014,1,7,6,30,0,0,-4,1010.0
2014,1,7,7,0,0,0,-4,1010.0
2014,1,7,7,30,0,0,-3,1010.0
2014,1,7,8,0,28,466,-2,1010.0
2014,1,7,8,30,43,665,-1,1010.0
2014,1,7,9,0,53,780,0,1010.0
2014,1,7,9,30,60,852,1,1010.0
2014,1,7,10,0,67,897,2,1010.0
2014,1,7,10,30,71,929,3,1010.0
2014,1,7,11,0,77,942,4,1010.0
2014,1,7,11,30,79,954,4,1010.0
2014,1,7,12,0,86,946,5,1010.0
2014,1,7,12,30,87,947,6,1010.0
2014,1,7,13,0,95,921,7,1010.0
2014,1,7,13,30,94,911,7,1010.0
2014,1,7,14,0,258,184,7,1010.0
2014,1,7,14,30,234,135,7,1010.0
2014,1,7,15,0,201,198,7,1010.0
2014,1,7,15,30,155,34,6,1010.0
2014,1,7,16,0,118,19,6,1010.0
2014,1,7,16,30,60,608,4,1010.0
2014,1,7,17,0,43,449,3,1010.0
2014,1,7,17,30,17,177,2,1010.0
2014,1,7,18,0,0,0,1,1010.0
2014,1,7,18,30,0,0,1,1010.0
2014,1,7,19,0,0,0,1,1010.0
2014,1,7,19,30,0,0,1,1010.0
2014,1,7,20,0,0,0,1,1010.0
2014,1,7,20,30,0,0,1,1010.0
2014,1,7,21,0,0,0,1,1010.0
2014,1,7,21,30,0,0,0,1010.0
2014,1,7,22,0,0,0,0,1010.0
2014,1,7,22,30,0,0,0,1010.0
2014,1,7,23,0,0,0,0,1000.0
2014,1,7,23,30,0,0,0,1000.0
2014,1,8,0,0,0,0,0,1000.0
2014,1,8,0,30,0,0,0,1000.0
2014,1,8,1,0,0,0,1,1000.0
2014,1,8,1,30,0,0,1,1000.0
2014,1,8,2,0,0,0,1,1000.0
2014,1,8,2,30,0,0,1,1000.0
2014,1,8,3,0,0,0,2,1000.0
2014,1,8,3,30,0,0,2,1000.0
2014,1,8,4,0,0,0,2,1000.0
2014,1,8,4,30,0,0,2,1000.0
2014,1,8,5,0,0,0,3,1000.0
2014,1,8,5,30,0,0,3,1000.0
2014,1,8,6,0,0,0,4,1000.0
2014,1,8,6,30,0,0,4,1000.0
2014,1,8,7,0,0,0,4,1000.0
2014,1,8,7,30,0,0,5,1000.0
2014,1,8,8,0,4,0,6,1000.0
2014,1,8,8,30,58,0,6,1000.0
2014,1,8,9,0,101,12,7,1000.0
2014,1,8,9,30,124,0,8,1000.0
2014,1,8,10,0,152,6,9,1000.0
2014,1,8,10,30,117,0,10,1000.0
2014,1,8,11,0,131,0,11,1000.0
2014,1,8,11,30,238,38,11,1000.0
2014,1,8,12,0,181,2,12,1000.0
2014,1,8,12,30,141,0,12,1000.0
2014,1,8,13,0,170,0,12,1000.0
2014,1,8,13,30,227,22,12,1000.0
2014,1,8,14,0,169,0,12,1000.0
2014,1,8,14,30,111,0,12,1000.0
2014,1,8,15,0,60,0,12,1000.0
2014,1,8,15,30,123,0,12,1000.0
2014,1,8,16,0,128,193,12,1000.0
2014,1,8,16,30,42,0,11,1000.0
2014,1,8,17,0,21,0,10,1000.0
2014,1,8,17,30,5,0,9,1000.0
2014,1,8,18,0,0,0,9,1000.0
2014,1,8,18,30,0,0,9,1000.0
2014,1,8,19,0,0,0,9,1000.0
2014,1,8,19,30,0,0,9,1000.0
2014,1,8,20,0,0,0,9,1000.0
2014,1,8,20,30,0,0,9,1000.0
2014,1,8,21,0,0,0,9,1000.0
2014,1,8,21,30,0,0,9,1000.0
2014,1,8,22,0,0,0,9,1000.0
2014,1,8,22,30,0,0,9,1000.0
2014,1,8,23,0,0,0,10,1000.0
2014,1,8,23,30,0,0,10,1000.0
2014,1,9,0,0,0,0,10,1000.0
2014,1,9,0,30,0,0,10,1000.0
2014,1,9,1,0,0,0,10,1000.0
2014,1,9,1,30,0,0,10,1000.0
2014,1,9,2,0,0,0,10,1000.0
2014,1,9,2,30,0,0,10,1000.0
2014,1,9,3,0,0,0,10,1000.0
2014,1,9,3,30,0,0,9,1000.0
2014,1,9,4,0,0,0,9,1000.0
2014,1,9,4,30,0,0,8,1000.0
2014,1,9,5,0,0,0,8,1000.0
2014,1,9,5,30,0,0,8,1000.0
2014,1,9,6,0,0,0,8,1000.0
2014,1,9,6,30,0,0,8,1000.0
2014,1,9,7,0,0,0,8,1000.0
2014,1,9,7,30,0,0,9,1000.0
2014,1,9,8,0,35,227,10,1000.0
2014,1,9,8,30,62,426,10,1000.0
2014,1,9,9,0,81,550,11,1000.0
2014,1,9,9,30,94,637,12,1000.0
2014,1,9,10,0,111,0,14,1000.0
2014,1,9,10,30,131,0,15,1000.0
2014,1,9,11,0,148,0,16,1000.0
2014,1,9,11,30,160,0,16,1000.0
2014,1,9,12,0,206,10,17,1000.0
2014,1,9,12,30,211,11,17,1000.0
2014,1,9,13,0,145,0,18,1000.0
2014,1,9,13,30,265,68,18,1000.0
2014,1,9,14,0,114,797,19,1000.0
2014,1,9,14,30,109,772,19,1000.0
2014,1,9,15,0,100,747,19,1000.0
2014,1,9,15,30,165,61,18,1000.0
2014,1,9,16,0,82,624,18,1000.0
2014,1,9,16,30,91,62,16,1000.0
2014,1,9,17,0,48,370,15,1000.0
2014,1,9,17,30,19,125,14,1000.0
2014,1,9,18,0,0,0,14,1000.0
2014,1,9,18,30,0,0,14,1000.0
2014,1,9,19,0,0,0,14,1000.0
2014,1,9,19,30,0,0,13,1000.0
2014,1,9,20,0,0,0,13,1000.0
2014,1,9,20,30,0,0,13,1000.0
2014,1,9,21,0,0,0,14,1000.0
2014,1,9,21,30,0,0,14,990.0
2014,1,9,22,0,0,0,14,990.0
2014,1,9,22,30,0,0,14,990.0
2014,1,9,23,0,0,0,15,990.0
2014,1,9,23,30,0,0,15,990.0
2014,1,10,0,0,0,0,15,990.0
2014,1,10,0,30,0,0,15,990.0
2014,1,10,1,0,0,0,15,990.0
2014,1,10,1,30,0,0,15,990.0
2014,1,10,2,0,0,0,15,990.0
2014,1,10,2,30,0,0,15,990.0
2014,1,10,3,0,0,0,15,990.0
2014,1,10,3,30,0,0,15,990.0
2014,1,10,4,0,0,0,15,990.0
2014,1,10,4,30,0,0,15,990.0
2014,1,10,5,0,0,0,15,990.0
2014,1,10,5,30,0,0,15,990.0
2014,1,10,6,0,0,0,15,990.0
2014,1,10,6,30,0,0,15,990.0
2014,1,10,7,0,0,0,15,990.0
2014,1,10,7,30,0,0,15,990.0
2014,1,10,8,0,2,0,15,990.0
2014,1,10,8,30,3,0,15,990.0
2014,1,10,9,0,3,0,16,990.0
2014,1,10,9,30,51,0,16,990.0
2014,1,10,10,0,42,0,17,990.0
2014,1,10,10,30,174,9,17,990.0
2014,1,10,11,0,178,5,18,990.0
2014,1,10,11,30,269,111,18,990.0
2014,1,10,12,0,265,56,19,990.0
2014,1,10,12,30,150,0,19,990.0
2014,1,10,13,0,285,251,20,990.0
2014,1,10,13,30,259,338,20,990.0
2014,1,10,14,0,255,261,20,990.0
2014,1,10,14,30,232,254,20,990.0
2014,1,10,15,0,142,555,20,990.0
2014,1,10,15,30,128,487,19,990.0
2014,1,10,16,0,106,451,19,990.0
2014,1,10,16,30,79,393,18,990.0
2014,1,10,17,0,49,310,17,990.0
2014,1,10,17,30,25,0,16,990.0
2014,1,10,18,0,0,0,16,990.0
2014,1,10,18,30,0,0,15,990.0
2014,1,10,19,0,0,0,15,990.0
2014,1,10,19,30,0,0,14,990.0
2014,1,10,20,0,0,0,14,990.0
2014,1,10,20,30,0,0,13,990.0
2014,1,10,21,0,0,0,13,990.0
2014,1,10,21,30,0,0,12,990.0
2014,1,10,22,0,0,0,12,990.0
2014,1,10,22,30,0,0,11,990.0
2014,1,10,23,0,0,0,11,990.0
2014,1,10,23,30,0,0,10,990.0
2014,1,11,0,0,0,0,10,990.0
2014,1,11,0,30,0,0,9,990.0
2014,1,11,1,0,0,0,9,990.0
2014,1,11,1,30,0,0,8,990.0
2014,1,11,2,0,0,0,8,990.0
2014,1,11,2,30,0,0,7,990.0
2014,1,11,3,0,0,0,7,990.0
2014,1,11,3,30,0,0,6,990.0
2014,1,11,4,0,0,0,6,990.0
2014,1,11,4,30,0,0,6,990.0
2014,1,11,5,0,0,0,6,990.0
2014,1,11,5,30,0,0,5,990.0
2014,1,11,6,0,0,0,5,990.0
2014,1,11,6,30,0,0,5,990.0
2014,1,11,7,0,0,0,5,1000.0
2014,1,11,7,30,0,0,6,1000.0
2014,1,11,8,0,27,466,7,1000.0
2014,1,11,8,30,42,667,8,1000.0
2014,1,11,9,0,51,787,10,1000.0
2014,1,11,9,30,57,859,12,1000.0
2014,1,11,10,0,61,912,14,1000.0
2014,1,11,10,30,65,945,16,1000.0
2014,1,11,11,0,66,971,18,1000.0
2014,1,11,11,30,68,986,19,1000.0
2014,1,11,12,0,73,987,20,1000.0
2014,1,11,12,30,74,990,20,1000.0
2014,1,11,13,0,73,989,21,1000.0
2014,1,11,13,30,72,983,21,1000.0
2014,1,11,14,0,70,972,21,1000.0
2014,1,11,14,30,67,954,20,1000.0
2014,1,11,15,0,66,922,20,1000.0
2014,1,11,15,30,61,883,19,1000.0
2014,1,11,16,0,55,828,19,1000.0
2014,1,11,16,30,47,743,17,1000.0
2014,1,11,17,0,36,607,16,1000.0
2014,1,11,17,30,18,350,15,1000.0
2014,1,11,18,0,0,0,14,1000.0
2014,1,11,18,30,0,0,13,1000.0
2014,1,11,19,0,0,0,13,1000.0
2014,1,11,19,30,0,0,12,1000.0
2014,1,11,20,0,0,0,11,1000.0
2014,1,11,20,30,0,0,10,1000.0
2014,1,11,21,0,0,0,9,1000.0
2014,1,11,21,30,0,0,8,1000.0
2014,1,11,22,0,0,0,8,1000.0
2014,1,11,22,30,0,0,7,1000.0
2014,1,11,23,0,0,0,7,1000.0
2014,1,11,23,30,0,0,6,1000.0
2014,1,12,0,0,0,0,6,1000.0
2014,1,12,0,30,0,0,6,1000.0
2014,1,12,1,0,0,0,6,1000.0
2014,1,12,1,30,0,0,5,1000.0
2014,1,12,2,0,0,0,5,1000.0
2014,1,12,2,30,0,0,5,1000.0
2014,1,12,3,0,0,0,5,1000.0
2014,1,12,3,30,0,0,4,1000.0
2014,1,12,4,0,0,0,4,1000.0
2014,1,12,4,30,0,0,4,1000.0
2014,1,12,5,0,0,0,4,1000.0
2014,1,12,5,30,0,0,4,1000.0
2014,1,12,6,0,0,0,4,1000.0
2014,1,12,6,30,0,0,4,1000.0
2014,1,12,7,0,0,0,4,1000.0
2014,1,12,7,30,0,0,6,1000.0
2014,1,12,8,0,27,448,8,1000.0
2014,1,12,8,30,43,643,9,1000.0
2014,1,12,9,0,54,754,11,1000.0
2014,1,12,9,30,54,804,12,1000.0
2014,1,12,10,0,147,460,14,1000.0
2014,1,12,10,30,183,432,15,1000.0
2014,1,12,11,0,252,133,17,1000.0
2014,1,12,11,30,256,59,18,1000.0
2014,1,12,12,0,191,5,19,990.0
2014,1,12,12,30,137,0,19,990.0
2014,1,12,13,0,143,0,20,990.0
2014,1,12,13,30,70,0,20,990.0
2014,1,12,14,0,155,0,20,990.0
2014,1,12,14,30,208,27,19,990.0
2014,1,12,15,0,133,0,19,990.0
2014,1,12,15,30,83,0,19,990.0
2014,1,12,16,0,25,0,19,990.0
2014,1,12,16,30,85,0,17,990.0
2014,1,12,17,0,46,0,16,990.0
2014,1,12,17,30,13,0,15,990.0
2014,1,12,18,0,0,0,15,990.0
2014,1,12,18,30,0,0,15,990.0
2014,1,12,19,0,0,0,15,990.0
2014,1,12,19,30,0,0,14,990.0
2014,1,12,20,0,0,0,14,990.0
2014,1,12,20,30,0,0,14,990.0
2014,1,12,21,0,0,0,14,990.0
2014,1,12,21,30,0,0,14,990.0
2014,1,12,22,0,0,0,14,990.0
2014,1,12,22,30,0,0,14,990.0
2014,1,12,23,0,0,0,14,990.0
2014,1,12,23,30,0,0,14,990.0
2014,1,13,0,0,0,0,14,990.0
2014,1,13,0,30,0,0,14,990.0
2014,1,13,1,0,0,0,14,990.0
2014,1,13,1,30,0,0,14,990.0
2014,1,13,2,0,0,0,15,990.0
2014,1,13,2,30,0,0,14,990.0
2014,1,13,3,0,0,0,13,990.0
