Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,679106,-,-,-,30.25,-97.7,-6,145,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,Pressure
2015,1,7,17,30,17,154,4,1020.0
2015,1,7,18,0,0,0,3,1020.0
2015,1,7,18,30,0,0,2,1020.0
2015,1,7,19,0,0,0,2,1020.0
2015,1,7,19,30,0,0,1,1020.0
2015,1,7,20,0,0,0,0,1020.0
2015,1,7,20,30,0,0,0,1020.0
2015,1,7,21,0,0,0,0,1020.0
2015,1,7,21,30,0,0,0,1020.0
2015,1,7,22,0,0,0,-1,1020.0
2015,1,7,22,30,0,0,-1,1020.0
2015,1,7,23,0,0,0,-1,1020.0
2015,1,7,23,30,0,0,-1,1020.0
2015,1,8,0,0,0,0,-2,1020.0
2015,1,8,0,30,0,0,-2,1020.0
2015,1,8,1,0,0,0,-3,1020.0
2015,1,8,1,30,0,0,-3,1020.0
2015,1,8,2,0,0,0,-3,1020.0
2015,1,8,2,30,0,0,-3,1020.0
2015,1,8,3,0,0,0,-4,1020.0
2015,1,8,3,30,0,0,-4,1020.0
2015,1,8,4,0,0,0,-4,1020.0
2015,1,8,4,30,0,0,-4,1020.0
2015,1,8,5,0,0,0,-5,1020.0
2015,1,8,5,30,0,0,-5,1020.0
2015,1,8,6,0,0,0,-5,1020.0
2015,1,8,6,30,0,0,-5,1020.0
2015,1,8,7,0,0,0,-5,1020.0
2015,1,8,7,30,0,0,-4,1020.0
2015,1,8,8,0,33,286,-4,1020.0
2015,1,8,8,30,56,483,-3,1010.0
2015,1,8,9,0,75,586,-2,1010.0
2015,1,8,9,30,132,11,-1,1010.0
2015,1,8,10,0,161,18,0,1010.0
2015,1,8,10,30,174,9,0,1010.0
2015,1,8,11,0,199,16,1,1010.0
2015,1,8,11,30,110,0,1,1010.0
2015,1,8,12,0,115,0,2,1010.0
2015,1,8,12,30,119,0,2,1010.0
2015,1,8,13,0,197,6,3,1010.0
2015,1,8,13,30,229,23,3,1010.0
2015,1,8,14,0,259,129,4,1010.0
2015,1,8,14,30,161,0,4,1010.0
2015,1,8,15,0,204,133,4,1010.0
2015,1,8,15,30,156,297,4,1010.0
2015,1,8,16,0,75,0,4,1010.0
2015,1,8,16,30,89,167,3,1010.0
2015,1,8,17,0,53,95,3,1000.0
2015,1,8,17,30,15,0,2,1000.0
2015,1,8,18,0,0,0,2,1000.0
2015,1,8,18,30,0,0,1,1000.0
2015,1,8,19,0,0,0,1,1000.0
2015,1,8,19,30,0,0,1,1000.0
2015,1,8,20,0,0,0,1,1000.0
2015,1,8,20,30,0,0,1,1000.0
2015,1,8,21,0,0,0,1,1000.0
2015,1,8,21,30,0,0,1,1000.0
2015,1,8,22,0,0,0,1,1000.0
2015,1,8,22,30,0,0,1,1000.0
2015,1,8,23,0,0,0,1,1000.0
2015,1,8,23,30,0,0,1,1000.0
2015,1,9,0,0,0,0,1,1000.0
2015,1,9,0,30,0,0,1,1000.0
2015,1,9,1,0,0,0,1,1000.0
2015,1,9,1,30,0,0,1,1000.0
2015,1,9,2,0,0,0,1,1000.0
2015,1,9,2,30,0,0,1,1000.0
2015,1,9,3,0,0,0,1,1000.0
2015,1,9,3,30,0,0,1,1000.0
2015,1,9,4,0,0,0,1,1000.0
2015,1,9,4,30,0,0,0,1000.0
2015,1,9,5,0,0,0,0,1010.0
2015,1,9,5,30,0,0,0,1010.0
2015,1,9,6,0,0,0,0,1010.0
2015,1,9,6,30,0,0,0,1010.0
2015,1,9,7,0,0,0,0,1010.0
2015,1,9,7,30,0,0,0,1010.0
2015,1,9,8,0,2,0,1,1010.0
2015,1,9,8,30,36,0,2,1010.0
2015,1,9,9,0,4,0,3,1010.0
2015,1,9,9,30,23,0,3,1010.0
2015,1,9,10,0,42,0,4,1010.0
2015,1,9,10,30,87,0,4,1010.0
2015,1,9,11,0,98,0,5,1010.0
2015,1,9,11,30,102,0,5,1010.0
2015,1,9,12,0,107,0,5,1010.0
2015,1,9,12,30,160,0,5,1010.0
2015,1,9,13,0,122,0,5,1010.0
2015,1,9,13,30,51,0,4,1010.0
2015,1,9,14,0,240,51,4,1010.0
2015,1,9,14,30,115,0,3,1010.0
2015,1,9,15,0,75,0,3,1010.0
2015,1,9,15,30,88,0,2,1010.0
2015,1,9,16,0,58,0,2,1010.0
2015,1,9,16,30,39,0,1,1010.0
2015,1,9,17,0,20,0,1,1010.0
2015,1,9,17,30,5,0,1,1010.0
2015,1,9,18,0,0,0,1,1010.0
2015,1,9,18,30,0,0,1,1010.0
2015,1,9,19,0,0,0,1,1010.0
2015,1,9,19,30,0,0,1,1010.0
2015,1,9,20,0,0,0,1,1010.0
2015,1,9,20,30,0,0,1,1010.0
2015,1,9,21,0,0,0,1,1010.0
2015,1,9,21,30,0,0,1,1010.0
2015,1,9,22,0,0,0,1,1010.0
2015,1,9,22,30,0,0,1,1010.0
2015,1,9,23,0,0,0,1,1010.0
2015,1,9,23,30,0,0,1,1010.0
2015,1,10,0,0,0,0,1,1010.0
2015,1,10,0,30,0,0,1,1010.0
2015,1,10,1,0,0,0,1,1010.0
2015,1,10,1,30,0,0,1,1010.0
2015,1,10,2,0,0,0,1,1010.0
2015,1,10,2,30,0,0,1,1010.0
2015,1,10,3,0,0,0,1,1010.0
2015,1,10,3,30,0,0,0,1010.0
2015,1,10,4,0,0,0,0,1010.0
2015,1,10,4,30,0,0,0,1010.0
2015,1,10,5,0,0,0,0,1010.0
2015,1,10,5,30,0,0,0,1010.0
2015,1,10,6,0,0,0,0,1010.0
2015,1,10,6,30,0,0,0,1010.0
2015,1,10,7,0,0,0,0,1010.0
2015,1,10,7,30,0,0,0,1010.0
2015,1,10,8,0,11,0,0,1010.0
2015,1,10,8,30,14,0,0,1010.0
2015,1,10,9,0,91,0,0,1010.0
2015,1,10,9,30,24,0,0,1010.0
2015,1,10,10,0,88,0,1,1010.0
2015,1,10,10,30,143,0,1,1010.0
2015,1,10,11,0,20,0,1,1010.0
2015,1,10,11,30,173,1,1,1010.0
2015,1,10,12,0,147,0,1,1010.0
2015,1,10,12,30,157,0,1,1010.0
2015,1,10,13,0,84,0,1,1010.0
2015,1,10,13,30,144,0,1,1010.0
2015,1,10,14,0,144,0,2,1010.0
2015,1,10,14,30,39,0,2,1010.0
2015,1,10,15,0,47,0,2,1010.0
2015,1,10,15,30,50,0,2,1010.0
2015,1,10,16,0,26,0,2,1010.0
2015,1,10,16,30,25,0,1,1010.0
2015,1,10,17,0,51,347,1,1010.0
2015,1,10,17,30,25,0,0,1010.0
2015,1,10,18,0,0,0,0,1010.0
2015,1,10,18,30,0,0,0,1010.0
2015,1,10,19,0,0,0,0,1010.0
2015,1,10,19,30,0,0,0,1010.0
2015,1,10,20,0,0,0,0,1010.0
2015,1,10,20,30,0,0,0,1010.0
2015,1,10,21,0,0,0,0,1010.0
2015,1,10,21,30,0,0,0,1010.0
2015,1,10,22,0,0,0,0,1000.0
2015,1,10,22,30,0,0,0,1000.0
2015,1,10,23,0,0,0,0,1000.0
2015,1,10,23,30,0,0,0,1000.0
2015,1,11,0,0,0,0,0,1000.0
2015,1,11,0,30,0,0,0,1000.0
2015,1,11,1,0,0,0,1,1000.0
2015,1,11,1,30,0,0,1,1000.0
2015,1,11,2,0,0,0,1,1000.0
2015,1,11,2,30,0,0,1,1000.0
2015,1,11,3,0,0,0,1,1000.0
2015,1,11,3,30,0,0,1,1000.0
2015,1,11,4,0,0,0,1,1000.0
2015,1,11,4,30,0,0,1,1000.0
2015,1,11,5,0,0,0,1,1000.0
2015,1,11,5,30,0,0,1,1000.0
2015,1,11,6,0,0,0,1,1000.0
2015,1,11,6,30,0,0,1,1000.0
2015,1,11,7,0,0,0,1,1000.0
2015,1,11,7,30,0,0,1,1000.0
2015,1,11,8,0,37,183,1,1000.0
2015,1,11,8,30,67,374,1,1000.0
2015,1,11,9,0,87,506,2,1000.0
2015,1,11,9,30,92,0,2,1000.0
2015,1,11,10,0,137,0,3,1000.0
2015,1,11,10,30,134,0,4,1000.0
2015,1,11,11,0,154,0,5,1000.0
2015,1,11,11,30,198,9,6,1000.0
2015,1,11,12,0,252,38,7,1000.0
2015,1,11,12,30,289,104,7,1000.0
2015,1,11,13,0,288,226,8,1000.0
2015,1,11,13,30,276,241,8,1000.0
2015,1,11,14,0,265,164,9,1000.0
2015,1,11,14,30,223,53,9,1000.0
2015,1,11,15,0,201,67,10,1000.0
2015,1,11,15,30,90,731,9,1000.0
2015,1,11,16,0,80,668,9,1000.0
2015,1,11,16,30,67,570,8,1000.0
2015,1,11,17,0,48,424,7,1000.0
2015,1,11,17,30,21,176,6,1000.0
2015,1,11,18,0,0,0,5,1000.0
2015,1,11,18,30,0,0,4,1000.0
2015,1,11,19,0,0,0,4,1000.0
2015,1,11,19,30,0,0,3,1000.0
2015,1,11,20,0,0,0,3,1000.0
2015,1,11,20,30,0,0,3,1000.0
2015,1,11,21,0,0,0,3,1000.0
2015,1,11,21,30,0,0,3,1000.0
2015,1,11,22,0,0,0,3,1000.0
2015,1,11,22,30,0,0,3,1000.0
2015,1,11,23,0,0,0,4,1000.0
2015,1,11,23,30,0,0,4,1000.0
2015,1,12,0,0,0,0,4,1000.0
2015,1,12,0,30,0,0,3,1000.0
2015,1,12,1,0,0,0,3,1000.0
2015,1,12,1,30,0,0,3,1000.0
2015,1,12,2,0,0,0,3,1000.0
2015,1,12,2,30,0,0,3,1000.0
2015,1,12,3,0,0,0,3,1000.0
2015,1,12,3,30,0,0,3,1000.0
2015,1,12,4,0,0,0,3,1000.0
2015,1,12,4,30,0,0,3,1000.0
2015,1,12,5,0,0,0,3,1000.0
2015,1,12,5,30,0,0,3,1000.0
2015,1,12,6,0,0,0,3,1000.0
2015,1,12,6,30,0,0,3,1000.0
2015,1,12,7,0,0,0,3,1000.0
2015,1,12,7,30,0,0,3,1000.0
2015,1,12,8,0,5,0,3,1000.0
2015,1,12,8,30,10,0,3,1000.0
2015,1,12,9,0,39,0,4,1000.0
2015,1,12,9,30,70,0,5,1000.0
2015,1,12,10,0,52,0,6,1000.0
2015,1,12,10,30,76,0,6,1000.0
2015,1,12,11,0,51,0,6,1000.0
2015,1,12,11,30,67,0,6,1000.0
2015,1,12,12,0,173,0,7,1000.0
2015,1,12,12,30,147,0,7,1000.0
2015,1,12,13,0,139,0,7,1000.0
2015,1,12,13,30,173,0,7,1000.0
2015,1,12,14,0,120,0,8,1000.0
2015,1,12,14,30,99,0,8,1000.0
2015,1,12,15,0,94,0,8,1000.0
2015,1,12,15,30,125,0,7,1000.0
2015,1,12,16,0,98,0,7,1000.0
2015,1,12,16,30,52,0,6,1000.0
2015,1,12,17,0,28,0,6,1000.0
2015,1,12,17,30,7,0,5,1000.0
2015,1,12,18,0,0,0,5,1010.0
2015,1,12,18,30,0,0,4,1010.0
2015,1,12,19,0,0,0,4,1010.0
2015,1,12,19,30,0,0,4,1010.0
2015,1,12,20,0,0,0,4,1010.0
2015,1,12,20,30,0,0,3,1010.0
2015,1,12,21,0,0,0,3,1010.0
2015,1,12,21,30,0,0,3,1010.0
2015,1,12,22,0,0,0,3,1010.0
2015,1,12,22,30,0,0,3,1010.0
2015,1,12,23,0,0,0,3,1010.0
2015,1,12,23,30,0,0,2,1010.0
2015,1,13,0,0,0,0,2,1010.0
2015,1,13,0,30,0,0,2,1010.0
2015,1,13,1,0,0,0,2,1010.0
2015,1,13,1,30,0,0,2,1010.0
