Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149190,-,-,-,40.01,-105.26,-7,1636,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Relative Humidity,Temperature
2018,1,1,0,0,0,0,66.94,-10.200000000000001
2018,1,1,0,30,0,0,66.94,-10.200000000000001
2018,1,1,1,0,0,0,64.08,-10.200000000000001
2018,1,1,1,30,0,0,64.08,-10.200000000000001
2018,1,1,2,0,0,0,62.51,-10.200000000000001
2018,1,1,2,30,0,0,62.02,-10.100000000000001
2018,1,1,3,0,0,0,61.49,-10.0
2018,1,1,3,30,0,0,60.53,-9.8
2018,1,1,4,0,0,0,59.68,-9.600000000000001
2018,1,1,4,30,0,0,58.75,-9.4
2018,1,1,5,0,0,0,58.160000000000004,-9.200000000000001
2018,1,1,5,30,0,0,56.81,-8.9
2018,1,1,6,0,0,0,56.300000000000004,-8.700000000000001
2018,1,1,6,30,0,0,55.0,-8.4
2018,1,1,7,0,0,0,54.44,-8.1
2018,1,1,7,30,6,6,50.0,-7.0
2018,1,1,8,0,33,65,49.59,-5.9
2018,1,1,8,30,62,180,44.93,-4.6000000000000005
2018,1,1,9,0,93,163,46.13,-3.3000000000000003
2018,1,1,9,30,112,258,41.59,-1.9000000000000001
2018,1,1,10,0,104,540,42.42,-0.5
2018,1,1,10,30,141,407,38.61,0.8
2018,1,1,11,0,180,225,36.86,2.1
2018,1,1,11,30,148,498,34.82,2.9000000000000004
2018,1,1,12,0,97,767,33.21,3.8000000000000003
2018,1,1,12,30,146,538,32.480000000000004,4.1000000000000005
2018,1,1,13,0,138,537,32.28,4.4
2018,1,1,13,30,95,693,32.96,4.1000000000000005
2018,1,1,14,0,52,885,35.89,3.7
2018,1,1,14,30,48,847,38.78,2.6
2018,1,1,15,0,47,764,48.08,1.5
2018,1,1,15,30,50,526,53.56,0.0
2018,1,1,16,0,40,161,53.92,-1.4000000000000001
2018,1,1,16,30,15,151,53.92,-1.4000000000000001
2018,1,1,17,0,0,0,57.88,-3.0
2018,1,1,17,30,0,0,59.19,-3.3000000000000003
2018,1,1,18,0,0,0,60.38,-3.7
2018,1,1,18,30,0,0,61.75,-4.0
2018,1,1,19,0,0,0,62.75,-4.3
2018,1,1,19,30,0,0,63.7,-4.5
2018,1,1,20,0,0,0,64.44,-4.7
2018,1,1,20,30,0,0,65.42,-4.9
2018,1,1,21,0,0,0,65.81,-5.1000000000000005
2018,1,1,21,30,0,0,66.82000000000001,-5.300000000000001
2018,1,1,22,0,0,0,67.46000000000001,-5.6000000000000005
2018,1,1,22,30,0,0,69.02,-5.9
2018,1,1,23,0,0,0,69.67,-6.2
2018,1,1,23,30,0,0,70.82000000000001,-6.4
2018,1,2,0,0,0,0,71.41,-6.7
2018,1,2,0,30,0,0,73.64,-7.1000000000000005
2018,1,2,1,0,0,0,73.62,-7.5
2018,1,2,1,30,0,0,76.52,-8.0
2018,1,2,2,0,0,0,74.8,-8.4
2018,1,2,2,30,0,0,76.57000000000001,-8.700000000000001
2018,1,2,3,0,0,0,74.75,-8.9
2018,1,2,3,30,0,0,75.34,-9.0
2018,1,2,4,0,0,0,73.28,-9.200000000000001
2018,1,2,4,30,0,0,73.86,-9.3
2018,1,2,5,0,0,0,71.28,-9.4
2018,1,2,5,30,0,0,72.41,-9.600000000000001
2018,1,2,6,0,0,0,71.31,-9.9
2018,1,2,6,30,0,0,71.31,-9.9
2018,1,2,7,0,0,0,69.53,-9.9
2018,1,2,7,30,11,187,61.34,-8.3
2018,1,2,8,0,24,620,54.980000000000004,-6.6000000000000005
2018,1,2,8,30,32,785,48.300000000000004,-4.9
2018,1,2,9,0,35,882,41.5,-3.1
2018,1,2,9,30,39,942,36.61,-1.4000000000000001
2018,1,2,10,0,40,983,27.97,0.30000000000000004
2018,1,2,10,30,43,1010,25.29,1.7000000000000002
2018,1,2,11,0,43,1028,21.06,3.1
2018,1,2,11,30,44,1038,19.89,3.9000000000000004
2018,1,2,12,0,45,1041,19.17,4.800000000000001
2018,1,2,12,30,45,1037,18.77,5.1000000000000005
2018,1,2,13,0,45,1018,19.13,5.5
2018,1,2,13,30,42,994,19.400000000000002,5.300000000000001
2018,1,2,14,0,42,971,21.89,5.2
2018,1,2,14,30,39,936,23.97,3.9000000000000004
2018,1,2,15,0,36,885,33.660000000000004,2.7
2018,1,2,15,30,31,806,38.0,1.0
2018,1,2,16,0,25,675,36.64,-0.7000000000000001
2018,1,2,16,30,17,350,36.64,-0.7000000000000001
2018,1,2,17,0,0,0,40.64,-2.9000000000000004
2018,1,2,17,30,0,0,41.56,-3.2
2018,1,2,18,0,0,0,40.83,-3.5
2018,1,2,18,30,0,0,40.83,-3.5
2018,1,2,19,0,0,0,38.4,-3.5
2018,1,2,19,30,0,0,38.69,-3.6
2018,1,2,20,0,0,0,36.59,-3.7
2018,1,2,20,30,0,0,36.86,-3.8000000000000003
2018,1,2,21,0,0,0,34.21,-3.9000000000000004
2018,1,2,21,30,0,0,34.72,-4.1000000000000005
2018,1,2,22,0,0,0,31.26,-4.2
2018,1,2,22,30,0,0,31.26,-4.2
2018,1,2,23,0,0,0,27.72,-4.3
2018,1,2,23,30,0,0,27.51,-4.2
2018,1,3,0,0,0,0,24.61,-4.2
2018,1,3,0,30,0,0,24.79,-4.3
2018,1,3,1,0,0,0,24.91,-4.4
2018,1,3,1,30,0,0,24.54,-4.2
2018,1,3,2,0,0,0,23.97,-4.0
2018,1,3,2,30,0,0,23.44,-3.7
2018,1,3,3,0,0,0,22.78,-3.3000000000000003
2018,1,3,3,30,0,0,22.44,-3.1
2018,1,3,4,0,0,0,22.42,-2.9000000000000004
2018,1,3,4,30,0,0,22.09,-2.7
2018,1,3,5,0,0,0,22.04,-2.5
2018,1,3,5,30,0,0,22.04,-2.5
2018,1,3,6,0,0,0,21.61,-2.4000000000000004
2018,1,3,6,30,0,0,21.61,-2.4000000000000004
2018,1,3,7,0,0,0,21.79,-2.3000000000000003
2018,1,3,7,30,9,132,19.8,-1.0
2018,1,3,8,0,25,504,22.43,0.30000000000000004
2018,1,3,8,30,32,724,19.990000000000002,1.9000000000000001
2018,1,3,9,0,36,842,24.55,3.6
2018,1,3,9,30,40,901,22.11,5.1000000000000005
2018,1,3,10,0,43,941,19.330000000000002,6.6000000000000005
2018,1,3,10,30,47,964,18.150000000000002,7.5
2018,1,3,11,0,51,975,17.88,8.5
2018,1,3,11,30,90,787,17.38,8.9
2018,1,3,12,0,67,914,18.0,9.4
2018,1,3,12,30,73,877,17.98,9.4
2018,1,3,13,0,153,465,19.71,9.4
2018,1,3,13,30,170,291,20.38,8.9
2018,1,3,14,0,157,179,28.59,8.3
2018,1,3,14,30,118,279,31.66,6.800000000000001
2018,1,3,15,0,100,236,36.9,5.300000000000001
2018,1,3,15,30,65,324,41.550000000000004,3.6
2018,1,3,16,0,41,243,35.88,1.8
2018,1,3,16,30,16,57,35.88,1.8
2018,1,3,17,0,0,0,37.65,0.0
2018,1,3,17,30,0,0,37.160000000000004,0.2
2018,1,3,18,0,0,0,35.69,0.4
2018,1,3,18,30,0,0,35.43,0.5
2018,1,3,19,0,0,0,35.230000000000004,0.5
2018,1,3,19,30,0,0,36.27,0.1
2018,1,3,20,0,0,0,38.47,-0.4
2018,1,3,20,30,0,0,38.75,-0.5
2018,1,3,21,0,0,0,38.61,-0.6000000000000001
2018,1,3,21,30,0,0,39.18,-0.8
2018,1,3,22,0,0,0,38.69,-0.9
2018,1,3,22,30,0,0,39.25,-1.1
2018,1,3,23,0,0,0,38.6,-1.2000000000000002
2018,1,3,23,30,0,0,38.88,-1.3
2018,1,4,0,0,0,0,37.17,-1.4000000000000001
2018,1,4,0,30,0,0,37.44,-1.5
2018,1,4,1,0,0,0,34.75,-1.5
2018,1,4,1,30,0,0,34.75,-1.5
2018,1,4,2,0,0,0,32.02,-1.4000000000000001
2018,1,4,2,30,0,0,32.02,-1.4000000000000001
2018,1,4,3,0,0,0,30.52,-1.4000000000000001
2018,1,4,3,30,0,0,30.75,-1.5
2018,1,4,4,0,0,0,30.48,-1.7000000000000002
2018,1,4,4,30,0,0,30.51,-1.7000000000000002
2018,1,4,5,0,0,0,30.28,-1.7000000000000002
2018,1,4,5,30,0,0,29.41,-1.3
2018,1,4,6,0,0,0,27.2,-0.9
2018,1,4,6,30,0,0,25.88,-0.2
2018,1,4,7,0,0,0,21.900000000000002,0.5
2018,1,4,7,30,10,172,20.68,1.3
2018,1,4,8,0,23,575,23.86,2.2
2018,1,4,8,30,31,738,22.23,3.2
2018,1,4,9,0,36,833,27.35,4.3
2018,1,4,9,30,39,894,25.51,5.300000000000001
2018,1,4,10,0,41,934,24.330000000000002,6.4
2018,1,4,10,30,43,961,23.19,7.1000000000000005
2018,1,4,11,0,45,978,23.76,7.800000000000001
2018,1,4,11,30,46,989,22.94,8.3
2018,1,4,12,0,46,993,23.61,8.700000000000001
2018,1,4,12,30,46,991,23.29,8.9
2018,1,4,13,0,46,983,24.0,9.1
2018,1,4,13,30,46,965,24.490000000000002,8.8
2018,1,4,14,0,47,936,29.88,8.4
2018,1,4,14,30,45,901,33.09,6.9
2018,1,4,15,0,41,849,41.64,5.4
2018,1,4,15,30,36,768,46.56,3.8000000000000003
2018,1,4,16,0,29,635,40.160000000000004,2.3000000000000003
2018,1,4,16,30,18,360,40.160000000000004,2.3000000000000003
2018,1,4,17,0,0,0,42.89,0.30000000000000004
2018,1,4,17,30,0,0,45.13,-0.4
2018,1,4,18,0,0,0,46.76,-1.1
2018,1,4,18,30,0,0,46.76,-1.1
2018,1,4,19,0,0,0,45.050000000000004,-1.0
2018,1,4,19,30,0,0,44.730000000000004,-0.9
2018,1,4,20,0,0,0,42.08,-0.8
2018,1,4,20,30,0,0,41.47,-0.6000000000000001
2018,1,4,21,0,0,0,38.83,-0.5
2018,1,4,21,30,0,0,39.12,-0.6000000000000001
2018,1,4,22,0,0,0,38.44,-0.8
2018,1,4,22,30,0,0,38.72,-0.9
2018,1,4,23,0,0,0,38.58,-1.1
2018,1,4,23,30,0,0,38.53,-1.1
2018,1,5,0,0,0,0,37.93,-1.1
2018,1,5,0,30,0,0,37.93,-1.1
2018,1,5,1,0,0,0,37.47,-1.0
2018,1,5,1,30,0,0,37.2,-0.9
2018,1,5,2,0,0,0,36.87,-0.7000000000000001
2018,1,5,2,30,0,0,36.6,-0.6000000000000001
2018,1,5,3,0,0,0,36.5,-0.4
2018,1,5,3,30,0,0,35.97,-0.2
2018,1,5,4,0,0,0,36.28,0.0
2018,1,5,4,30,0,0,36.02,0.1
2018,1,5,5,0,0,0,36.39,0.2
2018,1,5,5,30,0,0,36.39,0.2
2018,1,5,6,0,0,0,36.480000000000004,0.1
2018,1,5,6,30,0,0,36.22,0.2
2018,1,5,7,0,0,0,35.63,0.30000000000000004
2018,1,5,7,30,6,6,32.68,1.5
2018,1,5,8,0,33,95,32.86,2.7
2018,1,5,8,30,51,422,29.16,4.4
2018,1,5,9,0,79,232,29.39,6.0
2018,1,5,9,30,113,187,26.91,7.300000000000001
2018,1,5,10,0,92,0,28.18,8.6
2018,1,5,10,30,120,22,26.67,9.4
2018,1,5,11,0,109,2,27.650000000000002,10.200000000000001
2018,1,5,11,30,108,2,27.650000000000002,10.200000000000001
2018,1,5,12,0,166,37,33.53,10.200000000000001
2018,1,5,12,30,152,28,35.14,9.5
2018,1,5,13,0,149,58,37.45,8.8
2018,1,5,13,30,157,170,38.74,8.3
2018,1,5,14,0,124,414,40.01,7.800000000000001
2018,1,5,14,30,101,453,41.68,7.2
2018,1,5,15,0,60,643,42.11,6.6000000000000005
2018,1,5,15,30,39,716,45.42,5.5
2018,1,5,16,0,33,503,42.83,4.4
2018,1,5,16,30,18,262,42.83,4.4
2018,1,5,17,0,0,0,43.09,3.1
2018,1,5,17,30,0,0,44.01,2.8000000000000003
2018,1,5,18,0,0,0,43.550000000000004,2.6
2018,1,5,18,30,0,0,43.86,2.5
2018,1,5,19,0,0,0,43.85,2.4000000000000004
2018,1,5,19,30,0,0,43.9,2.4000000000000004
2018,1,5,20,0,0,0,43.7,2.4000000000000004
2018,1,5,20,30,0,0,44.33,2.2
2018,1,5,21,0,0,0,44.59,2.0
2018,1,5,21,30,0,0,44.86,1.9000000000000001
2018,1,5,22,0,0,0,44.93,1.7000000000000002
2018,1,5,22,30,0,0,45.26,1.6
2018,1,5,23,0,0,0,45.050000000000004,1.5
2018,1,5,23,30,0,0,45.37,1.4000000000000001
2018,1,6,0,0,0,0,44.980000000000004,1.3
2018,1,6,0,30,0,0,44.980000000000004,1.3
2018,1,6,1,0,0,0,44.58,1.3
2018,1,6,1,30,0,0,44.26,1.4000000000000001
2018,1,6,2,0,0,0,44.4,1.5
2018,1,6,2,30,0,0,44.67,1.4000000000000001
2018,1,6,3,0,0,0,45.03,1.4000000000000001
2018,1,6,3,30,0,0,45.36,1.3
2018,1,6,4,0,0,0,45.52,1.3
2018,1,6,4,30,0,0,44.56,1.6
2018,1,6,5,0,0,0,44.93,2.0
2018,1,6,5,30,0,0,44.61,2.1
2018,1,6,6,0,0,0,45.410000000000004,2.2
2018,1,6,6,30,0,0,45.09,2.3000000000000003
2018,1,6,7,0,0,0,45.84,2.4000000000000004
2018,1,6,7,30,4,0,43.63,3.1
2018,1,6,8,0,27,0,44.38,3.7
2018,1,6,8,30,54,0,41.67,4.6000000000000005
2018,1,6,9,0,82,3,42.54,5.4
2018,1,6,9,30,115,37,40.25,6.2
2018,1,6,10,0,152,161,42.25,7.0
2018,1,6,10,30,173,234,40.83,7.5
2018,1,6,11,0,165,342,43.26,8.1
2018,1,6,11,30,146,493,42.39,8.4
2018,1,6,12,0,86,762,43.12,8.8
2018,1,6,12,30,195,121,43.12,8.8
2018,1,6,13,0,196,152,44.03,8.8
2018,1,6,13,30,178,106,45.230000000000004,8.4
2018,1,6,14,0,126,18,50.14,8.0
2018,1,6,14,30,121,39,52.58,7.300000000000001
2018,1,6,15,0,94,45,50.480000000000004,6.6000000000000005
2018,1,6,15,30,69,49,53.34,5.800000000000001
2018,1,6,16,0,41,28,51.78,5.1000000000000005
2018,1,6,16,30,15,6,51.78,5.1000000000000005
2018,1,6,17,0,0,0,53.59,4.5
2018,1,6,17,30,0,0,53.59,4.5
2018,1,6,18,0,0,0,54.92,4.4
2018,1,6,18,30,0,0,54.92,4.4
2018,1,6,19,0,0,0,56.79,4.3
2018,1,6,19,30,0,0,57.59,4.1000000000000005
2018,1,6,20,0,0,0,61.04,3.8000000000000003
2018,1,6,20,30,0,0,62.34,3.5
2018,1,6,21,0,0,0,66.07000000000001,3.2
2018,1,6,21,30,0,0,67.48,2.9000000000000004
2018,1,6,22,0,0,0,70.55,2.7
2018,1,6,22,30,0,0,71.05,2.6
2018,1,6,23,0,0,0,72.92,2.5
2018,1,6,23,30,0,0,72.83,2.5
2018,1,7,0,0,0,0,72.56,2.5
2018,1,7,0,30,0,0,72.56,2.5
2018,1,7,1,0,0,0,71.18,2.4000000000000004
2018,1,7,1,30,0,0,72.72,2.1
2018,1,7,2,0,0,0,71.93,1.7000000000000002
2018,1,7,2,30,0,0,76.27,0.9
2018,1,7,3,0,0,0,76.05,0.2
2018,1,7,3,30,0,0,78.29,-0.2
2018,1,7,4,0,0,0,76.57000000000001,-0.5
2018,1,7,4,30,0,0,78.26,-0.8
2018,1,7,5,0,0,0,76.58,-1.1
2018,1,7,5,30,0,0,77.71000000000001,-1.3
2018,1,7,6,0,0,0,75.24,-1.5
2018,1,7,6,30,0,0,75.24,-1.5
2018,1,7,7,0,0,0,72.24,-1.5
2018,1,7,7,30,6,12,66.18,-0.30000000000000004
2018,1,7,8,0,29,455,62.36,0.9
2018,1,7,8,30,38,434,57.230000000000004,2.1
2018,1,7,9,0,82,204,54.65,3.3000000000000003
2018,1,7,9,30,58,763,51.300000000000004,4.2
2018,1,7,10,0,78,720,47.62,5.1000000000000005
2018,1,7,10,30,49,934,46.26,5.5
2018,1,7,11,0,56,924,42.44,6.0
2018,1,7,11,30,53,950,41.29,6.4
2018,1,7,12,0,47,974,38.15,6.800000000000001
2018,1,7,12,30,46,970,37.89,6.9
2018,1,7,13,0,45,963,37.03,7.0
2018,1,7,13,30,43,949,37.54,6.800000000000001
2018,1,7,14,0,41,927,40.28,6.6000000000000005
2018,1,7,14,30,39,893,42.57,5.800000000000001
2018,1,7,15,0,36,841,47.76,4.9
2018,1,7,15,30,32,764,53.42,3.3000000000000003
2018,1,7,16,0,26,639,54.83,1.7000000000000002
2018,1,7,16,30,18,384,54.83,1.7000000000000002
2018,1,7,17,0,0,0,57.47,0.5
2018,1,7,17,30,0,0,58.38,0.30000000000000004
2018,1,7,18,0,0,0,58.480000000000004,0.1
2018,1,7,18,30,0,0,58.9,0.0
2018,1,7,19,0,0,0,58.04,0.0
2018,1,7,19,30,0,0,58.04,0.0
2018,1,7,20,0,0,0,56.84,0.0
2018,1,7,20,30,0,0,56.84,0.0
2018,1,7,21,0,0,0,55.9,-0.1
2018,1,7,21,30,0,0,55.9,-0.1
2018,1,7,22,0,0,0,55.02,-0.1
2018,1,7,22,30,0,0,55.02,-0.1
2018,1,7,23,0,0,0,54.550000000000004,-0.1
2018,1,7,23,30,0,0,54.550000000000004,-0.1
2018,1,8,0,0,0,0,54.77,-0.2
2018,1,8,0,30,0,0,54.370000000000005,-0.1
2018,1,8,1,0,0,0,54.65,-0.1
2018,1,8,1,30,0,0,54.26,0.0
2018,1,8,2,0,0,0,54.25,0.1
2018,1,8,2,30,0,0,53.800000000000004,0.2
2018,1,8,3,0,0,0,53.53,0.30000000000000004
2018,1,8,3,30,0,0,53.15,0.4
2018,1,8,4,0,0,0,52.53,0.5
2018,1,8,4,30,0,0,52.53,0.5
2018,1,8,5,0,0,0,51.59,0.6000000000000001
2018,1,8,5,30,0,0,51.59,0.6000000000000001
2018,1,8,6,0,0,0,50.300000000000004,0.7000000000000001
2018,1,8,6,30,0,0,49.230000000000004,1.0
2018,1,8,7,0,0,0,48.13,1.3
2018,1,8,7,30,2,0,44.81,2.3000000000000003
2018,1,8,8,0,7,0,44.79,3.4000000000000004
2018,1,8,8,30,11,0,40.89,4.7
2018,1,8,9,0,18,0,43.09,5.9
2018,1,8,9,30,20,0,39.15,7.300000000000001
2018,1,8,10,0,30,0,39.36,8.6
2018,1,8,10,30,29,0,36.31,9.8
2018,1,8,11,0,36,0,36.63,11.0
2018,1,8,11,30,26,0,35.21,11.600000000000001
2018,1,8,12,0,22,0,35.83,12.200000000000001
2018,1,8,12,30,34,0,37.02,11.700000000000001
2018,1,8,13,0,61,0,44.72,11.3
2018,1,8,13,30,92,1,47.47,10.4
2018,1,8,14,0,27,0,46.0,9.5
2018,1,8,14,30,44,65,48.54,8.700000000000001
2018,1,8,15,0,82,492,45.02,7.9
2018,1,8,15,30,72,330,47.86,7.0
2018,1,8,16,0,40,377,45.57,6.2
2018,1,8,16,30,21,258,45.57,6.2
2018,1,8,17,0,0,0,46.46,5.5
2018,1,8,17,30,0,0,46.78,5.4
2018,1,8,18,0,0,0,47.77,5.300000000000001
2018,1,8,18,30,0,0,49.11,4.9
2018,1,8,19,0,0,0,50.050000000000004,4.5
2018,1,8,19,30,0,0,50.7,4.3
2018,1,8,20,0,0,0,48.83,4.2
2018,1,8,20,30,0,0,49.17,4.1000000000000005
2018,1,8,21,0,0,0,46.02,4.0
2018,1,8,21,30,0,0,46.35,3.9000000000000004
2018,1,8,22,0,0,0,43.52,3.9000000000000004
2018,1,8,22,30,0,0,43.52,3.9000000000000004
2018,1,8,23,0,0,0,42.86,4.0
2018,1,8,23,30,0,0,43.47,3.8000000000000003
2018,1,9,0,0,0,0,45.09,3.7
2018,1,9,0,30,0,0,46.06,3.4000000000000004
2018,1,9,1,0,0,0,48.26,3.2
2018,1,9,1,30,0,0,48.61,3.1
2018,1,9,2,0,0,0,50.57,3.0
2018,1,9,2,30,0,0,50.22,3.1
2018,1,9,3,0,0,0,51.49,3.1
2018,1,9,3,30,0,0,51.13,3.2
2018,1,9,4,0,0,0,53.11,3.2
2018,1,9,4,30,0,0,52.74,3.3000000000000003
2018,1,9,5,0,0,0,55.52,3.3000000000000003
2018,1,9,5,30,0,0,55.92,3.2
2018,1,9,6,0,0,0,58.74,3.0
2018,1,9,6,30,0,0,59.160000000000004,2.9000000000000004
2018,1,9,7,0,0,0,62.02,2.7
2018,1,9,7,30,9,122,56.2,4.1000000000000005
2018,1,9,8,0,28,229,56.17,5.5
2018,1,9,8,30,45,456,49.97,7.2
2018,1,9,9,0,45,682,48.550000000000004,9.0
2018,1,9,9,30,68,627,44.21,10.4
2018,1,9,10,0,54,827,43.17,11.8
2018,1,9,10,30,50,857,40.65,12.700000000000001
2018,1,9,11,0,87,614,38.730000000000004,13.700000000000001
2018,1,9,11,30,97,732,37.69,14.100000000000001
2018,1,9,12,0,53,933,36.18,14.5
2018,1,9,12,30,59,904,35.9,14.600000000000001
2018,1,9,13,0,48,948,35.38,14.700000000000001
2018,1,9,13,30,48,929,36.03,14.4
2018,1,9,14,0,47,901,40.24,14.100000000000001
2018,1,9,14,30,45,868,42.660000000000004,13.200000000000001
2018,1,9,15,0,40,820,42.910000000000004,12.4
2018,1,9,15,30,36,749,47.69,10.8
2018,1,9,16,0,29,632,49.17,9.1
2018,1,9,16,30,19,390,49.17,9.1
2018,1,9,17,0,1,10,53.71,7.300000000000001
2018,1,9,17,30,0,0,55.96,6.7
2018,1,9,18,0,0,0,58.410000000000004,6.1000000000000005
2018,1,9,18,30,0,0,61.300000000000004,5.4
2018,1,9,19,0,0,0,64.76,4.7
2018,1,9,19,30,0,0,67.45,4.1000000000000005
2018,1,9,20,0,0,0,70.44,3.5
2018,1,9,20,30,0,0,71.95,3.2
2018,1,9,21,0,0,0,73.07000000000001,2.9000000000000004
2018,1,9,21,30,0,0,72.55,3.0
2018,1,9,22,0,0,0,72.0,3.0
2018,1,9,22,30,0,0,71.49,3.1
2018,1,9,23,0,0,0,69.99,3.3000000000000003
2018,1,9,23,30,0,0,68.52,3.6
2018,1,10,0,0,0,0,66.47,3.9000000000000004
2018,1,10,0,30,0,0,65.08,4.2
2018,1,10,1,0,0,0,63.32,4.5
2018,1,10,1,30,0,0,63.77,4.4
2018,1,10,2,0,0,0,65.07000000000001,4.2
2018,1,10,2,30,0,0,64.62,4.3
2018,1,10,3,0,0,0,66.15,4.3
2018,1,10,3,30,0,0,64.78,4.6000000000000005
2018,1,10,4,0,0,0,65.09,4.800000000000001
2018,1,10,4,30,0,0,63.300000000000004,5.2
2018,1,10,5,0,0,0,62.53,5.6000000000000005
2018,1,10,5,30,0,0,63.410000000000004,5.4
2018,1,10,6,0,0,0,64.66,5.300000000000001
2018,1,10,6,30,0,0,65.11,5.2
2018,1,10,7,0,0,0,66.7,5.1000000000000005
2018,1,10,7,30,4,0,64.43,5.6000000000000005
2018,1,10,8,0,21,0,65.0,6.2
2018,1,10,8,30,41,0,64.11,6.4
2018,1,10,9,0,55,0,66.79,6.7
2018,1,10,9,30,42,0,65.88,6.9
2018,1,10,10,0,23,0,67.02,7.1000000000000005
2018,1,10,10,30,53,0,65.21000000000001,7.5
2018,1,10,11,0,46,0,65.27,7.9
2018,1,10,11,30,59,0,63.96,8.200000000000001
2018,1,10,12,0,48,0,65.52,8.4
2018,1,10,12,30,34,0,65.07000000000001,8.5
2018,1,10,13,0,28,0,66.08,8.6
2018,1,10,13,30,46,0,67.43,8.3
2018,1,10,14,0,49,0,66.23,8.1
2018,1,10,14,30,28,0,70.02,7.300000000000001
2018,1,10,15,0,23,0,72.36,6.4
2018,1,10,15,30,9,0,77.53,5.4
2018,1,10,16,0,7,0,77.46000000000001,4.5
2018,1,10,16,30,4,0,77.46000000000001,4.5
2018,1,10,17,0,0,0,78.01,3.1
2018,1,10,17,30,0,0,80.34,2.7
2018,1,10,18,0,0,0,72.60000000000001,2.3000000000000003
2018,1,10,18,30,0,0,74.7,1.9000000000000001
2018,1,10,19,0,0,0,66.74,1.5
2018,1,10,19,30,0,0,70.69,0.7000000000000001
2018,1,10,20,0,0,0,64.64,0.0
2018,1,10,20,30,0,0,68.60000000000001,-0.8
2018,1,10,21,0,0,0,64.93,-1.5
2018,1,10,21,30,0,0,67.95,-2.1
2018,1,10,22,0,0,0,65.93,-2.7
2018,1,10,22,30,0,0,69.02,-3.3000000000000003
2018,1,10,23,0,0,0,67.28,-3.9000000000000004
2018,1,10,23,30,0,0,69.33,-4.3
2018,1,11,0,0,0,0,67.98,-4.6000000000000005
2018,1,11,0,30,0,0,69.01,-4.800000000000001
2018,1,11,1,0,0,0,67.53,-4.9
2018,1,11,1,30,0,0,68.56,-5.1000000000000005
2018,1,11,2,0,0,0,66.89,-5.2
2018,1,11,2,30,0,0,66.89,-5.2
2018,1,11,3,0,0,0,65.74,-5.300000000000001
2018,1,11,3,30,0,0,65.25,-5.2
2018,1,11,4,0,0,0,64.01,-5.2
2018,1,11,4,30,0,0,63.050000000000004,-5.0
2018,1,11,5,0,0,0,60.89,-4.800000000000001
2018,1,11,5,30,0,0,60.43,-4.7
2018,1,11,6,0,0,0,58.75,-4.6000000000000005
2018,1,11,6,30,0,0,57.870000000000005,-4.4
2018,1,11,7,0,0,0,56.36,-4.2
2018,1,11,7,30,11,148,52.300000000000004,-3.2
2018,1,11,8,0,25,566,50.5,-2.2
2018,1,11,8,30,33,746,47.27,-1.3
2018,1,11,9,0,39,841,41.74,-0.4
2018,1,11,9,30,43,902,39.39,0.4
2018,1,11,10,0,46,943,35.800000000000004,1.1
2018,1,11,10,30,49,970,34.29,1.7000000000000002
2018,1,11,11,0,50,981,32.54,2.3000000000000003
2018,1,11,11,30,50,988,31.86,2.6
2018,1,11,12,0,51,993,31.2,3.0
2018,1,11,12,30,50,992,30.76,3.2
2018,1,11,13,0,50,986,31.07,3.3000000000000003
2018,1,11,13,30,51,967,31.07,3.3000000000000003
2018,1,11,14,0,51,936,32.09,3.2
2018,1,11,14,30,49,896,33.76,2.5
2018,1,11,15,0,46,840,39.43,1.9000000000000001
2018,1,11,15,30,41,763,43.29,0.6000000000000001
2018,1,11,16,0,34,638,44.14,-0.6000000000000001
2018,1,11,16,30,23,416,44.14,-0.6000000000000001
2018,1,11,17,0,4,36,46.26,-1.7000000000000002
2018,1,11,17,30,0,0,45.92,-1.6
2018,1,11,18,0,0,0,45.980000000000004,-1.6
2018,1,11,18,30,0,0,45.64,-1.5
2018,1,11,19,0,0,0,45.76,-1.5
2018,1,11,19,30,0,0,46.38,-1.7000000000000002
2018,1,11,20,0,0,0,46.78,-1.8
2018,1,11,20,30,0,0,46.78,-1.8
2018,1,11,21,0,0,0,48.1,-1.8
2018,1,11,21,30,0,0,47.050000000000004,-1.5
